BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,Low delay,Medium Delay,High Delay
9600,BPR,2147089885.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,0,ZZ30,Credit,64920206,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,0 to 10,0.43,0.48,0.09
9600,BPR,2147089890.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,0,ZZ30,Credit,64920211,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,0 to 10,0.38,0.54,0.08
9600,BPR,2147089891.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,0,ZZ30,Credit,64920212,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,0 to 10,0.38,0.54,0.08
9600,BPR,2147090079.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,0,ZZ30,Credit,64927737,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090093.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,0,ZZ30,Credit,64927758,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090078.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,0,ZZ30,Credit,64927736,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,4130037223.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,0,Z001,Cash,64963805,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037225.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,0,Z001,Cash,64963832,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037224.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,0,Z001,Cash,64963821,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037272.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64967296,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037270.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64967290,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037275.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64967320,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037215.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64963599,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037269.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64967281,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037222.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64963794,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037268.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64967278,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037262.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64967125,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037263.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,1,Z001,Cash,64967136,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.9,5,0 to 10,0.2,0.66,0.14
9600,BPR,4130037151.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,1,Z001,Cash,64960084,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,1.26,7,0 to 10,0.2,0.67,0.13
9600,BPR,4130037160.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,1,Z001,Cash,64960342,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,1.26,7,0 to 10,0.2,0.67,0.13
9600,BPR,4130037159.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,1,Z001,Cash,64960334,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,1.26,7,0 to 10,0.2,0.67,0.13
9600,BPR,2147089945.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,1,ZZ30,Credit,64920271,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,0 to 10,0.43,0.48,0.09
9600,BPR,2147089918.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64920244,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,0 to 10,0.38,0.54,0.08
9600,BPR,2147089919.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64920245,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,0 to 10,0.38,0.54,0.08
9600,BPR,2147089946.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64920272,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,0 to 10,0.38,0.54,0.08
9600,BPR,2147090108.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64927777,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090097.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64927763,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090098.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64927764,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147091028.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,2,ZZ30,Credit,64957334,14.12.2018,Dec,14-12-18,19-12-18,1221001,2019,2.16,12,0 to 10,0.08,0.73,0.19
9600,BPR,2147091101.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,2,ZZ30,Credit,64957409,14.12.2018,Dec,14-12-18,19-12-18,1221001,2019,2.16,12,0 to 10,0.08,0.73,0.19
9600,BPR,2147091103.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,2,ZZ30,Credit,64957411,14.12.2018,Dec,14-12-18,19-12-18,1221001,2019,2.16,12,0 to 10,0.08,0.73,0.19
9600,BPR,4130037470.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,3,Z001,Cash,64995401,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,1.32,8,0 to 10,0.21,0.68,0.12
9600,BPR,4130037462.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,3,Z001,Cash,64995061,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,1.32,8,0 to 10,0.22,0.66,0.12
9600,BPR,4130037463.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,3,Z001,Cash,64995108,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,1.32,8,0 to 10,0.22,0.66,0.12
9600,BPR,2147090135.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,4,ZZ30,Credit,64927815,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.15,0.7,0.14
9600,BPR,2147090128.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927802,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090132.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927810,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090134.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927813,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090140.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927821,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090129.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927804,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090137.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927817,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090109.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927778,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090120.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.19,4,ZZ30,Credit,64927792,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.7,0.14
9600,BPR,2147091033.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,5,ZZ41,Credit,64957339,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,2.16,12,0 to 10,0.07,0.71,0.21
9600,BPR,1138401024.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.15,6,Z001,Cash,64969849,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.36,2,0 to 10,0.2,0.67,0.13
9600,BPR,1138401023.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.15,6,Z001,Cash,64969843,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.36,2,0 to 10,0.2,0.67,0.13
9600,BPR,1138401022.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,6,Z001,Cash,64969708,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.36,2,0 to 10,0.18,0.67,0.15
9600,BPR,4130037289.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,6,Z001,Cash,64970255,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.36,2,0 to 10,0.19,0.64,0.17
9600,BPR,2146126996.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,6,ZZ30,Credit,64959947,18.12.2018,Dec,18-12-18,23-12-18,1221001,2019,1.26,7,0 to 10,0.09,0.74,0.17
9600,BPR,4130037311.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,7,Z001,Cash,64973680,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.98,6,0 to 10,0.22,0.65,0.13
9600,BPR,4130037345.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,8,Z001,Cash,64975860,23.12.2018,Dec,23-12-18,23-12-18,1221001,2019,1.78,11,0 to 10,0.22,0.68,0.11
9600,BPR,2147090170.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,8,ZZ30,Credit,64927858,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090146.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,8,ZZ30,Credit,64927828,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,2147090141.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,8,ZZ30,Credit,64927822,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 10,0.16,0.71,0.14
9600,BPR,4130037314.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,9,Z001,Cash,64974007,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.98,6,0 to 10,0.22,0.65,0.13
9600,BPR,4130037317.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,9,Z001,Cash,64974095,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.98,6,0 to 10,0.22,0.65,0.13
9600,BPR,4130037318.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,9,Z001,Cash,64974103,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.98,6,0 to 10,0.22,0.65,0.13
9600,BPR,4130037340.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.16,9,Z001,Cash,64974393,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.98,6,0 to 10,0.22,0.66,0.12
9600,BPR,2146124802.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,0,ZZ38,Credit,64912258,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.12,1,0 to 10,0.2,0.65,0.15
9600,BPR,2146124812.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,0,ZZ38,Credit,64912279,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.12,1,0 to 10,0.2,0.65,0.15
9600,BPR,2146124801.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,0,ZZ38,Credit,64912256,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.12,1,0 to 10,0.2,0.65,0.15
9600,BPR,2146124944.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,2,ZZ38,Credit,64913739,04.12.2018,Dec,04-12-18,08-12-18,1221001,2019,0.51,3,0 to 10,0.19,0.63,0.18
9600,BPR,2146124875.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,2,ZZ38,Credit,64912886,04.12.2018,Dec,04-12-18,08-12-18,1221001,2019,0.51,3,0 to 10,0.19,0.63,0.18
4000,BPR,2483313887.0,926480,B.ODHAVJI AND COMPANY,West,BOMB,RV,0.13,0,Z001,Cash,63002666,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.19,1,No Delay,0.44,0.44,0.12
4000,BPR,2421247342.0,926480,B.ODHAVJI AND COMPANY,West,BOMB,RV,0.16,0,Z001,Cash,64960586,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.73,0.19,0.08
4000,BPR,2421247344.0,926480,B.ODHAVJI AND COMPANY,West,BOMB,RV,0.17,0,Z001,Cash,64962227,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.0,0,No Delay,0.75,0.17,0.08
4000,BPR,2421247428.0,926480,B.ODHAVJI AND COMPANY,West,BOMB,RV,0.17,0,Z001,Cash,64978537,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.19,1,No Delay,0.42,0.42,0.16
4000,BPR,2483313941.0,926480,B.ODHAVJI AND COMPANY,West,BOMB,RV,0.09,1,Z001,Cash,63003621,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.19,1,0 to 10,0.23,0.65,0.12
4000,BPR,2483313905.0,926480,B.ODHAVJI AND COMPANY,West,BOMB,RV,0.13,1,Z001,Cash,63002981,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.19,1,No Delay,0.44,0.44,0.12
4000,BPR,2483313109.0,926480,B.ODHAVJI AND COMPANY,West,BOMB,RV,0.19,11,Z001,Cash,64966364,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.75,0.17,0.08
2000,BPR,2412161460.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.14,-1,ZZ19,Credit,64957600,17.12.2018,Dec,17-12-18,27-12-18,1221001,2019,0.83,6,0 to 10,0.46,0.48,0.07
2500,BPR,2410324640.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.13,-1,ZZ41,Credit,64966842,20.12.2018,Dec,20-12-18,30-12-18,1221001,2019,0.97,7,0 to 10,0.29,0.64,0.08
1000,BPR,2351200255.0,926346,GRG STEELS PVT. LTD.,North,DELI,RV,0.13,0,Z001,Cash,63001847,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,0.43,3,No Delay,0.71,0.25,0.04
1000,BPR,2351200262.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.13,0,Z001,Cash,63002287,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.43,3,No Delay,0.72,0.25,0.04
2000,BPR,2412166032.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.14,0,ZZ19,Credit,63004311,30.12.2018,Dec,30-12-18,09-01-19,1221001,2019,0.43,3,No Delay,0.57,0.38,0.05
9600,BPR,2351200325.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.25,0,Z001,Cash,63008776,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,0.14,1,No Delay,0.58,0.33,0.09
2000,BPR,2412166667.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.14,0,ZZ19,Credit,63011095,31.12.2018,Dec,31-12-18,10-01-19,1221001,2019,0.14,1,No Delay,0.59,0.36,0.05
2000,BPR,2412158256.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.18,0,ZZ19,Credit,64925499,07.12.2018,Dec,07-12-18,17-12-18,1221001,2019,0.6,4,0 to 10,0.31,0.52,0.17
2000,BPR,2412158253.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.17,0,ZZ19,Credit,64925496,07.12.2018,Dec,07-12-18,17-12-18,1221001,2019,0.6,4,0 to 10,0.31,0.52,0.17
2000,BPR,2412158318.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.15,0,ZZ19,Credit,64925611,07.12.2018,Dec,07-12-18,17-12-18,1221001,2019,0.6,4,0 to 10,0.3,0.54,0.16
1000,BPR,2351199720.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.25,0,Z001,Cash,64938277,11.12.2018,Dec,11-12-18,11-12-18,1221001,2019,1.1,7,No Delay,0.55,0.37,0.08
1000,BPR,2351199719.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.27,0,Z001,Cash,64938276,11.12.2018,Dec,11-12-18,11-12-18,1221001,2019,1.1,7,No Delay,0.55,0.36,0.08
1000,BPR,2351199734.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.26,0,Z001,Cash,64941653,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.1,7,No Delay,0.61,0.33,0.06
1000,BPR,2351199738.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.27,0,Z001,Cash,64941786,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.1,7,No Delay,0.62,0.33,0.06
1000,BPR,2351199740.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.26,0,Z001,Cash,64941789,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.1,7,No Delay,0.61,0.33,0.06
1000,BPR,2351199739.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.25,0,Z001,Cash,64941787,12.12.2018,Dec,12-12-18,12-12-18,1221001,2019,1.1,7,No Delay,0.61,0.33,0.06
1000,BPR,2351199764.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.27,0,Z001,Cash,64944682,13.12.2018,Dec,13-12-18,13-12-18,1221001,2019,0.5,3,No Delay,0.62,0.33,0.05
2500,BPR,2410324298.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.13,0,ZZ41,Credit,64946574,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.5,3,0 to 10,0.32,0.6,0.08
2500,BPR,2410324293.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.13,0,ZZ41,Credit,64946541,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.5,3,0 to 10,0.32,0.6,0.08
1000,BPR,2351199793.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.14,0,Z001,Cash,64948511,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.63,0.32,0.05
1000,BPR,2351199792.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.26,0,Z001,Cash,64948503,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.62,0.33,0.05
1000,BPR,2351199802.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.27,0,Z001,Cash,64948662,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.62,0.33,0.05
1000,BPR,2351199805.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.13,0,Z001,Cash,64948666,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.63,0.32,0.05
1000,BPR,2351199809.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.08,0,Z001,Cash,64948876,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.62,0.32,0.05
2500,BPR,2410324337.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.13,0,ZZ41,Credit,64948842,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.5,3,0 to 10,0.32,0.6,0.08
1000,BPR,2351199808.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.15,0,Z001,Cash,64948875,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.61,0.34,0.05
1000,BPR,2351199810.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.27,0,Z001,Cash,64948897,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.62,0.33,0.05
1000,BPR,2351199812.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.25,0,Z001,Cash,64948907,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.62,0.33,0.05
1000,BPR,2351199811.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.13,0,Z001,Cash,64948902,14.12.2018,Dec,14-12-18,14-12-18,1221001,2019,0.5,3,No Delay,0.63,0.32,0.05
2000,BPR,2412160539.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.15,0,ZZ19,Credit,64950599,14.12.2018,Dec,14-12-18,24-12-18,1221001,2019,0.5,3,0 to 10,0.46,0.46,0.08
1000,BPR,2351199845.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.12,0,Z001,Cash,64951752,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,1.04,7,No Delay,0.62,0.33,0.05
1000,BPR,2351199846.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.26,0,Z001,Cash,64951753,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,1.04,7,No Delay,0.61,0.33,0.06
2000,BPR,2412160808.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.13,0,ZZ19,Credit,64953661,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,1.04,7,0 to 10,0.39,0.54,0.07
2000,BPR,2412160834.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.16,0,ZZ19,Credit,64953697,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,1.04,7,0 to 10,0.38,0.55,0.08
1000,BPR,2351199871.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.06,0,Z001,Cash,64956888,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.83,6,No Delay,0.63,0.32,0.05
9600,BPR,2351199869.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.13,0,Z001,Cash,64956886,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.83,6,No Delay,0.53,0.37,0.1
1000,BPR,2351199870.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.11,0,Z001,Cash,64956887,17.12.2018,Dec,17-12-18,17-12-18,1221001,2019,0.83,6,No Delay,0.66,0.3,0.04
1000,BPR,2351199889.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.12,0,Z001,Cash,64959683,18.12.2018,Dec,18-12-18,18-12-18,1221001,2019,0.97,7,No Delay,0.65,0.31,0.04
9600,BPR,2351199929.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.26,0,Z001,Cash,64963539,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.97,7,No Delay,0.53,0.35,0.11
9600,BPR,2351199926.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.14,0,Z001,Cash,64963536,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.97,7,No Delay,0.52,0.38,0.1
9600,BPR,2351199927.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.27,0,Z001,Cash,64963537,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.97,7,No Delay,0.53,0.35,0.11
9600,BPR,2351199928.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.24,0,Z001,Cash,64963538,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.97,7,No Delay,0.53,0.36,0.11
1000,BPR,2351199930.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.12,0,Z001,Cash,64963562,19.12.2018,Dec,19-12-18,19-12-18,1221001,2019,0.97,7,No Delay,0.65,0.31,0.04
1000,BPR,2351199947.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.14,0,Z001,Cash,64965953,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.97,7,No Delay,0.65,0.31,0.05
9600,BPR,2351199948.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.14,0,Z001,Cash,64965954,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.97,7,No Delay,0.52,0.38,0.1
9600,BPR,2351199963.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.27,0,Z001,Cash,64966675,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.97,7,No Delay,0.53,0.36,0.11
9600,BPR,2351199972.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.14,0,Z001,Cash,64967126,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.97,7,No Delay,0.53,0.38,0.1
1000,BPR,2351199973.0,926346,GRG STEELS PVT. LTD.,North,GBAD,RV,0.14,0,Z001,Cash,64967127,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.97,7,No Delay,0.65,0.3,0.04
2000,BPR,2442038348.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.14,0,ZZ19,Credit,64970986,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,1.1,8,0 to 10,0.42,0.51,0.06
