BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Low Delay_on_NetDUE,Medium Delay_on_NetDUE,High Delay_on_NetDUE,Actual,Prediction_on_NetDue,Prediction_on_Pstng,Low Delay_on_Pstng,Low Medium Delay_on_Pstng,High Delay_on_Pstng,Payment
2000,BPR,2426110345,103227,BMW VENTURES LTD,East,JAMS,RV,0.26,1,ZZ16,Credit,64772357,28.10.2018,Oct,20181028,20181101,1221001,2019,20181102,0.52,3,0.98,0.02,0,1,0,1,0.03,0.97,0,Yes
2000,BPR,2424230411,103227,BMW VENTURES LTD,East,JAMS,RV,0.3,1,ZZ16,Credit,64794209,31.10.2018,Oct,20181031,20181104,1221001,2019,20181105,1.44,8,0.92,0.08,0,4,0,1,0.41,0.59,0,Yes
2000,BPR,2424230405,103227,BMW VENTURES LTD,East,PATN,RV,0.32,1,ZZ16,Credit,64793780,31.10.2018,Oct,20181031,20181104,1221001,2019,20181105,1.44,8,0.61,0.39,0,4,0,1,0.1,0.9,0,Yes
2000,BPR,2424230414,103227,BMW VENTURES LTD,East,JAMS,RV,0.18,2,ZZ16,Credit,64794436,31.10.2018,Oct,20181031,20181104,1221001,2019,20181106,1.44,8,0.91,0.09,0,5,0,1,0.41,0.59,0,Yes
9600,BPR,2483309513,163486,Rohit & Co.,West,BOMB,RV,0.16,16,ZZ28,Credit,64791941,31.10.2018,Oct,20181031,20181103,1221001,2019,20181119,8.57,60,0.96,0.03,0.02,18,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213986,103092,TEJRAM RAMNIWAS AGARWAL,West,NPUR,RV,0.14,0,ZZ28,Credit,64794483,31.10.2018,Oct,20181031,20181103,1221001,2019,20181103,0.14,1,0.95,0.05,0,2,0,1,0.06,0.93,0.01,Yes
3000,BPR,2485213985,103092,TEJRAM RAMNIWAS AGARWAL,West,NPUR,RV,0.14,2,ZZ28,Credit,64794481,31.10.2018,Oct,20181031,20181103,1221001,2019,20181105,0.14,1,0.95,0.05,0,4,0,1,0.06,0.93,0.01,Yes
1000,BPR,2412143574,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-4,ZZ40,Credit,64784132,30.10.2018,Oct,20181030,20181107,1221001,2019,20181103,4.02,23,0.96,0.04,0,2,0,1,0.07,0.89,0.04,
1000,BPR,2412143576,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-4,ZZ40,Credit,64784134,30.10.2018,Oct,20181030,20181107,1221001,2019,20181103,4.02,23,0.96,0.04,0,2,0,1,0.07,0.89,0.04,
1000,BPR,2412143595,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,-4,ZZ40,Credit,64784156,30.10.2018,Oct,20181030,20181107,1221001,2019,20181103,4.02,23,0.96,0.04,0,2,0,1,0.07,0.89,0.04,
1000,BPR,2412143593,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,-4,ZZ40,Credit,64784154,30.10.2018,Oct,20181030,20181107,1221001,2019,20181103,4.02,23,0.96,0.04,0,2,0,1,0.07,0.89,0.04,
1000,BPR,2412143588,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,-4,ZZ40,Credit,64784149,30.10.2018,Oct,20181030,20181107,1221001,2019,20181103,4.02,23,0.96,0.04,0,2,0,1,0.07,0.89,0.04,
1000,BPR,2412143627,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-2,ZZ40,Credit,64784192,30.10.2018,Oct,20181030,20181107,1221001,2019,20181105,4.02,23,0.96,0.04,0,4,0,1,0.07,0.89,0.04,
1000,BPR,2412143626,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-2,ZZ40,Credit,64784191,30.10.2018,Oct,20181030,20181107,1221001,2019,20181105,4.02,23,0.96,0.04,0,4,0,1,0.07,0.89,0.04,
1000,BPR,2412143625,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-2,ZZ40,Credit,64784190,30.10.2018,Oct,20181030,20181107,1221001,2019,20181105,4.02,23,0.96,0.04,0,4,0,1,0.07,0.89,0.04,
1000,BPR,2412143628,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-2,ZZ40,Credit,64784193,30.10.2018,Oct,20181030,20181107,1221001,2019,20181105,4.02,23,0.96,0.04,0,4,0,1,0.07,0.89,0.04,
1000,BPR,2412143644,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,-2,ZZ40,Credit,64784210,30.10.2018,Oct,20181030,20181107,1221001,2019,20181105,4.02,23,0.96,0.04,0,4,0,1,0.07,0.89,0.04,
1000,BPR,2412143643,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,-2,ZZ40,Credit,64784209,30.10.2018,Oct,20181030,20181107,1221001,2019,20181105,4.02,23,0.96,0.04,0,4,0,1,0.07,0.89,0.04,
1000,BPR,2412144067,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,-1,ZZ81,Credit,64792668,31.10.2018,Oct,20181031,20181113,1221001,2019,20181112,7.05,44,0.91,0.09,0,11,0,1,0.06,0.66,0.28,
1000,BPR,2412144046,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,-1,ZZ81,Credit,64792638,31.10.2018,Oct,20181031,20181113,1221001,2019,20181112,7.05,44,0.91,0.09,0,11,0,1,0.06,0.66,0.28,
1000,BPR,2412144066,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,-1,ZZ81,Credit,64792667,31.10.2018,Oct,20181031,20181113,1221001,2019,20181112,7.05,44,0.91,0.09,0,11,0,1,0.06,0.66,0.28,
1000,BPR,2412144052,102888,THIRUPATHY STEELS,South,MADS,RV,0.11,-1,ZZ81,Credit,64792648,31.10.2018,Oct,20181031,20181113,1221001,2019,20181112,7.05,44,0.92,0.08,0,11,0,1,0.06,0.65,0.29,
1000,BPR,2412143372,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,0,ZZ40,Credit,64782915,25.10.2018,Oct,20181025,20181102,1221001,2019,20181102,0,0,1,0,0,1,0,1,0,1,0,Yes
1000,BPR,2412143373,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,0,ZZ40,Credit,64782916,25.10.2018,Oct,20181025,20181102,1221001,2019,20181102,0,0,1,0,0,1,0,1,0,1,0,Yes
1000,BPR,2412143364,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,0,ZZ40,Credit,64782806,25.10.2018,Oct,20181025,20181102,1221001,2019,20181102,0,0,1,0,0,1,0,1,0,1,0,Yes
1000,BPR,2412143374,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,0,ZZ40,Credit,64782917,25.10.2018,Oct,20181025,20181102,1221001,2019,20181102,0,0,1,0,0,1,0,1,0,1,0,Yes
1000,BPR,2412143361,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,0,ZZ40,Credit,64782801,25.10.2018,Oct,20181025,20181102,1221001,2019,20181102,0,0,1,0,0,1,0,1,0,1,0,Yes
1000,BPR,2412143362,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,0,ZZ40,Credit,64782802,25.10.2018,Oct,20181025,20181102,1221001,2019,20181102,0,0,1,0,0,1,0,1,0,1,0,Yes
2000,BPR,2412143672,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,0,ZZ19,Credit,64784240,30.10.2018,Oct,20181030,20181109,1221001,2019,20181109,4.02,23,0.82,0.18,0,8,0,1,0.06,0.9,0.04,
2000,BPR,2412143606,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,0,ZZ19,Credit,64784169,30.10.2018,Oct,20181030,20181109,1221001,2019,20181109,4.02,23,0.82,0.18,0,8,0,1,0.06,0.9,0.04,
2000,BPR,2412143681,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,0,ZZ19,Credit,64784251,30.10.2018,Oct,20181030,20181109,1221001,2019,20181109,4.02,23,0.82,0.18,0,8,0,1,0.06,0.9,0.04,
1000,BPR,2412143664,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,1,ZZ40,Credit,64784231,30.10.2018,Oct,20181030,20181107,1221001,2019,20181108,4.02,23,0.96,0.04,0,7,0,1,0.07,0.89,0.04,
1000,BPR,2412143661,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,1,ZZ40,Credit,64784228,30.10.2018,Oct,20181030,20181107,1221001,2019,20181108,4.02,23,0.96,0.04,0,7,0,1,0.07,0.89,0.04,
1000,BPR,2412143645,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,1,ZZ40,Credit,64784211,30.10.2018,Oct,20181030,20181107,1221001,2019,20181108,4.02,23,0.96,0.04,0,7,0,1,0.07,0.89,0.04,
2500,BPR,2410320226,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,1,ZZ40,Credit,64785068,31.10.2018,Oct,20181031,20181108,1221001,2019,20181109,7.05,44,0.91,0.09,0,8,0,1,0.24,0.72,0.04,
1000,BPR,2412143646,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,1,ZZ40,Credit,64784212,30.10.2018,Oct,20181030,20181107,1221001,2019,20181108,4.02,23,0.96,0.04,0,7,0,1,0.07,0.89,0.04,
1000,BPR,2412143647,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,1,ZZ40,Credit,64784214,30.10.2018,Oct,20181030,20181107,1221001,2019,20181108,4.02,23,0.96,0.04,0,7,0,1,0.07,0.89,0.04,
1000,BPR,2412143648,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,1,ZZ40,Credit,64784215,30.10.2018,Oct,20181030,20181107,1221001,2019,20181108,4.02,23,0.96,0.04,0,7,0,1,0.07,0.89,0.04,
1000,BPR,2426907890,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,1,ZZ40,Credit,64784567,31.10.2018,Oct,20181031,20181108,1221001,2019,20181109,7.05,44,0.99,0.01,0,8,0,1,0.24,0.72,0.04,
1000,BPR,2412143359,102888,THIRUPATHY STEELS,South,MADS,RV,0.17,1,ZZ40,Credit,64782740,25.10.2018,Oct,20181025,20181102,1221001,2019,20181103,0,0,1,0,0,2,0,1,0,1,0,Yes
1000,BPR,2412143360,102888,THIRUPATHY STEELS,South,MADS,RV,0.17,1,ZZ40,Credit,64782741,25.10.2018,Oct,20181025,20181102,1221001,2019,20181103,0,0,1,0,0,2,0,1,0,1,0,Yes
1000,BPR,2412143363,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,1,ZZ40,Credit,64782804,25.10.2018,Oct,20181025,20181102,1221001,2019,20181103,0,0,1,0,0,2,0,1,0,1,0,Yes
1000,BPR,2412143366,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,1,ZZ40,Credit,64782808,25.10.2018,Oct,20181025,20181102,1221001,2019,20181103,0,0,1,0,0,2,0,1,0,1,0,Yes
1000,BPR,2412143365,102888,THIRUPATHY STEELS,South,MADS,RV,0.18,1,ZZ40,Credit,64782807,25.10.2018,Oct,20181025,20181102,1221001,2019,20181103,0,0,1,0,0,2,0,1,0,1,0,Yes
9600,BPR,2483309472,163486,Rohit & Co.,West,BOMB,RV,0.16,16,ZZ28,Credit,64791342,31.10.2018,Oct,20181031,20181103,1221001,2019,20181119,8.57,60,0.96,0.03,0.02,18,0,1,0.26,0.73,0.01,Yes
9600,BPR,2483309504,163486,Rohit & Co.,West,BOMB,RV,0.16,16,ZZ28,Credit,64791844,31.10.2018,Oct,20181031,20181103,1221001,2019,20181119,8.57,60,0.96,0.03,0.02,18,0,1,0.26,0.73,0.01,Yes
1000,BPR,2412144051,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,4,ZZ40,Credit,64792647,31.10.2018,Oct,20181031,20181108,1221001,2019,20181112,7.05,44,0.99,0.01,0,11,0,1,0.24,0.72,0.04,
2000,BPR,2442037643,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,-3,ZZ19,Credit,64768925,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,1,0,1,0,
2000,BPR,2442037642,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,-3,ZZ19,Credit,64768924,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,1,0,1,0,
1000,BPR,2412142207,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.11,-4,ZZ41,Credit,64772198,28.10.2018,Oct,20181028,20181107,1221001,2019,20181103,7.84,59,0.99,0.01,0,2,0,1,0.1,0.83,0.07,
1000,BPR,2412141684,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.14,-3,ZZ41,Credit,64768858,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,1,0,0.85,0.15,
1000,BPR,2412141739,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.14,-3,ZZ41,Credit,64768935,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,1,0,0.85,0.15,
1000,BPR,2412141740,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.13,-3,ZZ41,Credit,64768936,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,1,0.01,0.84,0.15,
1000,BPR,2412141750,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.1,-3,ZZ41,Credit,64768947,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,1,0.01,0.84,0.15,
2000,BPR,2426110269,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.07,-3,ZZ19,Credit,64768863,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,1,0,1,0,
1000,BPR,2412141720,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.06,-3,ZZ41,Credit,64768911,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,1,0,0.81,0.18,
2000,BPR,2442037606,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,-1,ZZ19,Credit,64759268,25.10.2018,Oct,20181025,20181104,1221001,2019,20181103,6.19,46,0.99,0.01,0,2,0,1,0,1,0,Yes
2000,BPR,2442037607,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,-1,ZZ19,Credit,64759269,25.10.2018,Oct,20181025,20181104,1221001,2019,20181103,6.19,46,0.99,0.01,0,2,0,1,0,1,0,Yes
2000,BPR,2412140835,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.15,-1,ZZ19,Credit,64759274,25.10.2018,Oct,20181025,20181104,1221001,2019,20181103,6.19,46,0.99,0.01,0,2,0,1,0,1,0,Yes
2000,BPR,2412140769,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.15,-1,ZZ19,Credit,64759182,25.10.2018,Oct,20181025,20181104,1221001,2019,20181103,6.19,46,0.99,0.01,0,2,0,1,0,1,0,Yes
1000,BPR,2412141738,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.03,-3,ZZ41,Credit,64768934,27.10.2018,Oct,20181027,20181106,1221001,2019,20181103,6.83,50,0.99,0.01,0,2,0,0,0.49,0.43,0.07,Yes
2000,BPR,2426110133,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.07,0,ZZ19,Credit,64756332,24.10.2018,Oct,20181024,20181103,1221001,2019,20181103,7.88,57,0.99,0.01,0,2,0,1,0.01,0.99,0,Yes
1000,BPR,2412143779,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.09,2,ZZ41,Credit,64787410,31.10.2018,Oct,20181031,20181110,1221001,2019,20181112,4.33,34,0.94,0.05,0.01,11,0,0,0.91,0.09,0,Yes
2000,BPR,2426110451,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.07,3,ZZ19,Credit,64782020,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.09,0.91,0,
2000,BPR,2426110450,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.07,3,ZZ19,Credit,64782001,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.09,0.91,0,
1000,BPR,2412143782,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.11,2,ZZ41,Credit,64787417,31.10.2018,Oct,20181031,20181110,1221001,2019,20181112,4.33,34,0.93,0.05,0.02,11,0,0,0.91,0.09,0,Yes
2000,BPR,2442037752,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.13,2,ZZ19,Credit,64787587,31.10.2018,Oct,20181031,20181110,1221001,2019,20181112,4.33,34,0.95,0.05,0,11,0,0,0.93,0.07,0,Yes
2000,BPR,2426110395,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.07,4,ZZ19,Credit,64778121,29.10.2018,Oct,20181029,20181108,1221001,2019,20181112,8.45,64,0.99,0.01,0,11,0,1,0.09,0.91,0,
2000,BPR,2426110481,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.14,2,ZZ19,Credit,64786235,31.10.2018,Oct,20181031,20181110,1221001,2019,20181112,4.33,34,0.95,0.05,0,11,0,0,0.93,0.07,0,Yes
2000,BPR,2412143770,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.15,2,ZZ19,Credit,64787382,31.10.2018,Oct,20181031,20181110,1221001,2019,20181112,4.33,34,0.95,0.04,0.01,11,0,0,0.93,0.07,0,Yes
2000,BPR,2412143860,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.15,2,ZZ19,Credit,64787754,31.10.2018,Oct,20181031,20181110,1221001,2019,20181112,4.33,34,0.95,0.04,0.01,11,0,0,0.93,0.07,0,Yes
2000,BPR,2412143853,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,2,ZZ19,Credit,64787722,31.10.2018,Oct,20181031,20181110,1221001,2019,20181112,4.33,34,0.96,0.03,0.01,11,0,0,0.93,0.07,0,Yes
1000,BPR,2412143249,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.12,3,ZZ41,Credit,64782070,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.1,0.83,0.07,
2000,BPR,2426110431,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.14,3,ZZ19,Credit,64778915,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.1,0.9,0,
1000,BPR,2412142592,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.11,4,ZZ41,Credit,64775376,29.10.2018,Oct,20181029,20181108,1221001,2019,20181112,8.45,64,0.99,0.01,0,11,0,1,0.1,0.83,0.07,
2000,BPR,2412143342,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.16,3,ZZ19,Credit,64782308,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.1,0.9,0,
1000,BPR,2412142593,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.12,4,ZZ41,Credit,64775377,29.10.2018,Oct,20181029,20181108,1221001,2019,20181112,8.45,64,0.99,0.01,0,11,0,1,0.1,0.83,0.07,
2000,BPR,2412143321,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,3,ZZ19,Credit,64782275,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.1,0.9,0,
2000,BPR,2412143325,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,3,ZZ19,Credit,64782281,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.1,0.9,0,
2000,BPR,2412143328,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,3,ZZ19,Credit,64782285,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.1,0.9,0,
2000,BPR,2412143330,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,3,ZZ19,Credit,64782287,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,0.99,0.01,0,11,0,1,0.1,0.9,0,
2000,BPR,2412143316,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.18,3,ZZ19,Credit,64782267,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,8.74,67,1,0,0,11,0,1,0.1,0.9,0.01,
1000,BPR,2412142575,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.13,4,ZZ41,Credit,64775352,29.10.2018,Oct,20181029,20181108,1221001,2019,20181112,8.45,64,0.99,0.01,0,11,0,1,0.1,0.83,0.07,
1000,BPR,2412142578,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.15,4,ZZ41,Credit,64775357,29.10.2018,Oct,20181029,20181108,1221001,2019,20181112,8.45,64,0.99,0.01,0,11,0,1,0.1,0.83,0.07,
2000,BPR,2426110379,803242,MODERN DISTROPOLIS LTD.,South,COCH,RV,0.24,17,ZZ21,Credit,64776443,29.10.2018,Oct,20181029,20181113,1221001,2019,20181130,0.66,3,0.39,0.61,0,29,1,2,0.02,0.36,0.63,
3000,BPR,2485213689,163486,Rohit & Co.,West,BOMB,RV,0.07,17,ZZ28,Credit,64784476,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.03,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213697,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64784606,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213696,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64784603,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213937,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64792626,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213935,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64792409,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213936,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64792413,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213932,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64792310,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213929,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64792094,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213933,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64792324,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213916,163486,Rohit & Co.,West,BOMB,RV,0.12,17,ZZ28,Credit,64788983,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213688,163486,Rohit & Co.,West,BOMB,RV,0.13,17,ZZ28,Credit,64784474,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
9600,BPR,2146118457,102431,HANS RAJ STEELS,North,FBAD,RV,0.16,1,ZZ41,Credit,64761023,25.10.2018,Oct,20181025,20181104,1221001,2019,20181105,2.1,16,0.89,0.11,0,4,0,1,0,1,0,Yes
1000,BPR,2412140478,102431,HANS RAJ STEELS,North,FBAD,RV,0.12,2,ZZ41,Credit,64756234,24.10.2018,Oct,20181024,20181103,1221001,2019,20181105,1.98,15,0.9,0.1,0,4,0,1,0,1,0,Yes
1000,BPR,2412143776,102431,HANS RAJ STEELS,North,FBAD,RV,0.12,3,ZZ41,Credit,64787404,31.10.2018,Oct,20181031,20181110,1221001,2019,20181113,0.88,6,0.95,0.05,0,12,0,0,0.87,0.13,0,Yes
2500,BPR,2410320324,102431,HANS RAJ STEELS,North,FBAD,RV,0.15,3,ZZ41,Credit,64794406,31.10.2018,Oct,20181031,20181110,1221001,2019,20181113,0.88,6,0.97,0.03,0,12,0,0,0.89,0.11,0,Yes
1000,BPR,2412143740,102431,HANS RAJ STEELS,North,FBAD,RV,0.14,4,ZZ41,Credit,64786187,30.10.2018,Oct,20181030,20181109,1221001,2019,20181113,0.88,6,0.96,0.04,0,12,0,1,0.08,0.92,0,
3000,BPR,2485213921,163486,Rohit & Co.,West,BOMB,RV,0.14,17,ZZ28,Credit,64790306,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213931,163486,Rohit & Co.,West,BOMB,RV,0.14,17,ZZ28,Credit,64792294,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
3000,BPR,2485213684,163486,Rohit & Co.,West,BOMB,RV,0.14,17,ZZ28,Credit,64784402,31.10.2018,Oct,20181031,20181103,1221001,2019,20181120,8.57,60,0.96,0.02,0.02,19,0,1,0.26,0.73,0.01,Yes
2000,BPR,2424230369,120296,MAHARASHTRA METAL INDUSTRIES P,West,BOMB,RV,0.12,18,ZZ19,Credit,64778319,30.10.2018,Oct,20181030,20181109,1221001,2019,20181127,2.37,12,0.81,0.04,0.15,26,0,1,0.08,0.81,0.11,
1000,BPR,2412143892,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.13,-1,ZZ32,Credit,64788007,31.10.2018,Oct,20181031,20181107,1221001,2019,20181106,0.48,3,0.96,0.04,0,5,0,1,0.39,0.61,0,
2000,BPR,2412143948,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.06,-1,ZZ32,Credit,64788136,31.10.2018,Oct,20181031,20181107,1221001,2019,20181106,0.48,3,0.93,0.07,0,5,0,1,0.39,0.61,0,
2000,BPR,2412143870,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.06,-1,ZZ32,Credit,64787968,31.10.2018,Oct,20181031,20181107,1221001,2019,20181106,0.48,3,0.93,0.07,0,5,0,1,0.39,0.61,0,
1000,BPR,2412144151,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.05,-1,ZZ32,Credit,64793439,31.10.2018,Oct,20181031,20181107,1221001,2019,20181106,0.48,3,0.92,0.08,0,5,0,1,0.39,0.61,0,
