BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Low Delay_on_NetDUE,Medium Delay_on_NetDUE,High Delay_on_NetDUE,Actual,Prediction_on_NetDue,Prediction_on_Pstng,Low Delay_on_Pstng,Low Medium Delay_on_Pstng,High Delay_on_Pstng,Payment
2000,BPR,1179012158.0,116649,SAGAR STEELS,East,GWAH,RV,0.01,0,ZZ19,Credit,64871650,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.9,30,0.99,0.01,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,1179012157.0,116649,SAGAR STEELS,East,GWAH,RV,0.01,0,ZZ19,Credit,64871649,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.9,30,0.99,0.01,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,1179012156.0,116649,SAGAR STEELS,East,GWAH,RV,0.01,0,ZZ19,Credit,64871648,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.9,30,0.99,0.01,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,1179012155.0,116649,SAGAR STEELS,East,GWAH,RV,0.01,0,ZZ19,Credit,64871647,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.9,30,0.99,0.01,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,1179012154.0,116649,SAGAR STEELS,East,GWAH,RV,0.01,0,ZZ19,Credit,64871646,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.9,30,0.99,0.01,0.0,3,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153573.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.13,0,ZZ09,Credit,64869151,24.11.2018,Nov,20181124,20181203,1221001,2019,20181203,2.02,14,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153540.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.15,0,ZZ09,Credit,64869106,24.11.2018,Nov,20181124,20181203,1221001,2019,20181203,2.02,14,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442037986.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.07,0,ZZ20,Credit,64858522,21.11.2018,Nov,20181121,20181203,1221001,2019,20181203,2.12,14,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412152858.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.16,0,ZZ20,Credit,64858903,21.11.2018,Nov,20181121,20181203,1221001,2019,20181203,2.12,14,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412152802.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.17,0,ZZ20,Credit,64858838,21.11.2018,Nov,20181121,20181203,1221001,2019,20181203,2.12,14,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412152648.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.15,0,ZZ20,Credit,64858555,21.11.2018,Nov,20181121,20181203,1221001,2019,20181203,2.12,14,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412152647.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.15,0,ZZ20,Credit,64858554,21.11.2018,Nov,20181121,20181203,1221001,2019,20181203,2.12,14,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2146123227.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.13,0,ZZ40,Credit,64874548,26.11.2018,Nov,20181126,20181204,1221001,2019,20181204,2.49,18,1.0,0.0,0.0,3,0,1,0.0,1.0,0.0,Yes
1000,BPR,2483311385.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64886187,28.11.2018,Nov,20181128,20181201,1221001,2019,20181203,11.54,82,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311469.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,2,ZZ28,Credit,64887021,28.11.2018,Nov,20181128,20181201,1221001,2019,20181203,11.54,82,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067483.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,-3,ZZ18,Credit,64886000,28.11.2018,Nov,20181128,20181206,1221001,2019,20181203,0.7,16,0.87,0.13,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067337.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.05,-1,ZZ18,Credit,64877136,26.11.2018,Nov,20181126,20181204,1221001,2019,20181203,1.59,23,0.8,0.2,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067338.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.04,-1,ZZ18,Credit,64877160,26.11.2018,Nov,20181126,20181204,1221001,2019,20181203,1.59,23,0.8,0.2,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067339.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,-1,ZZ18,Credit,64877166,26.11.2018,Nov,20181126,20181204,1221001,2019,20181203,1.59,23,0.79,0.21,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067273.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.01,1,ZZ18,Credit,64869794,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.86,0.14,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067276.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,1,ZZ18,Credit,64869837,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.86,0.14,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067275.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,1,ZZ18,Credit,64869831,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.86,0.14,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067292.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,1,ZZ18,Credit,64870067,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.86,0.14,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067288.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,1,ZZ18,Credit,64870041,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.86,0.14,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067290.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,1,ZZ18,Credit,64870050,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.86,0.14,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067289.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,1,ZZ18,Credit,64870044,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.86,0.14,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067277.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.04,1,ZZ18,Credit,64869851,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.87,0.13,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067293.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.04,1,ZZ18,Credit,64870122,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.87,0.13,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067274.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.04,1,ZZ18,Credit,64869817,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.87,0.13,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067270.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.05,1,ZZ18,Credit,64869742,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.87,0.13,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067291.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.14,1,ZZ18,Credit,64870059,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.91,0.09,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2341067271.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.15,1,ZZ18,Credit,64869786,24.11.2018,Nov,20181124,20181202,1221001,2019,20181203,2.06,20,0.91,0.09,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230744.0,115048,SHRI RAM SALES,East,JAMS,RV,0.02,3,ZZ29,Credit,64884619,28.11.2018,Nov,20181128,20181201,1221001,2019,20181204,1.73,11,0.6,0.39,0.01,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230745.0,115048,SHRI RAM SALES,East,JAMS,RV,0.12,4,ZZ29,Credit,64884620,28.11.2018,Nov,20181128,20181201,1221001,2019,20181205,1.73,11,0.74,0.25,0.01,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230746.0,115048,SHRI RAM SALES,East,JAMS,RV,0.17,4,ZZ29,Credit,64884629,28.11.2018,Nov,20181128,20181201,1221001,2019,20181205,1.73,11,0.76,0.23,0.01,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111772.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.02,2,ZZ16,Credit,64883238,27.11.2018,Nov,20181127,20181201,1221001,2019,20181203,2.08,14,0.77,0.23,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111773.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.02,2,ZZ16,Credit,64883239,27.11.2018,Nov,20181127,20181201,1221001,2019,20181203,2.08,14,0.77,0.23,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111778.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.09,2,ZZ16,Credit,64883246,27.11.2018,Nov,20181127,20181201,1221001,2019,20181203,2.08,14,0.91,0.09,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230839.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.21,1,ZZ16,Credit,64905962,30.11.2018,Nov,20181130,20181204,1221001,2019,20181205,0.13,3,0.84,0.16,0.01,4,0,1,0.34,0.66,0.0,Yes
2000,BPR,2418202723.0,114602,SAHA STEEL PVT. LTD.,East,CALS,RV,0.25,1,ZZ16,Credit,64905989,30.11.2018,Nov,20181130,20181204,1221001,2019,20181205,0.13,3,0.8,0.14,0.06,4,0,1,0.34,0.66,0.0,Yes
9600,BPR,2483311751.0,109936,Rohit & Co.,West,AMED,RV,0.16,1,ZZ28,Credit,64897307,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.96,0.04,0.0,3,0,1,0.22,0.78,0.0,Yes
9600,BPR,2483311769.0,109936,Rohit & Co.,West,AMED,RV,0.16,1,ZZ28,Credit,64897525,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.96,0.04,0.0,3,0,1,0.22,0.78,0.0,Yes
9600,BPR,2483311783.0,109936,Rohit & Co.,West,AMED,RV,0.16,1,ZZ28,Credit,64897780,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.96,0.04,0.0,3,0,1,0.22,0.78,0.0,Yes
3000,BPR,2485215587.0,109936,Rohit & Co.,West,AMED,RV,0.14,1,ZZ28,Credit,64895949,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.95,0.05,0.0,3,0,1,0.25,0.75,0.0,Yes
3000,BPR,2485215595.0,109936,Rohit & Co.,West,AMED,RV,0.14,1,ZZ28,Credit,64896248,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.95,0.05,0.0,3,0,1,0.25,0.75,0.0,Yes
3000,BPR,2485215609.0,109936,Rohit & Co.,West,AMED,RV,0.14,1,ZZ28,Credit,64896506,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.95,0.05,0.0,3,0,1,0.25,0.75,0.0,Yes
3000,BPR,2485215610.0,109936,Rohit & Co.,West,AMED,RV,0.14,1,ZZ28,Credit,64896507,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.95,0.05,0.0,3,0,1,0.25,0.75,0.0,Yes
3000,BPR,2485215611.0,109936,Rohit & Co.,West,AMED,RV,0.14,1,ZZ28,Credit,64896508,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.95,0.05,0.0,3,0,1,0.25,0.75,0.0,Yes
2000,BPR,2483312119.0,109936,Rohit & Co.,West,AMED,RV,0.08,1,ZZ28,Credit,64904163,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.93,0.06,0.0,3,0,1,0.26,0.74,0.0,Yes
2000,BPR,2483312114.0,109936,Rohit & Co.,West,AMED,RV,0.17,1,ZZ28,Credit,64904130,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.95,0.05,0.0,3,0,1,0.24,0.76,0.0,Yes
2000,BPR,2483312122.0,109936,Rohit & Co.,West,AMED,RV,0.17,1,ZZ28,Credit,64904205,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.34,2,0.95,0.05,0.0,3,0,1,0.24,0.76,0.0,Yes
1000,BPR,2412153587.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.12,0,ZZ09,Credit,64869169,24.11.2018,Nov,20181124,20181203,1221001,2019,20181203,5.86,43,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153581.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.1,0,ZZ09,Credit,64869160,24.11.2018,Nov,20181124,20181203,1221001,2019,20181203,5.86,43,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153576.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.15,0,ZZ09,Credit,64869154,24.11.2018,Nov,20181124,20181203,1221001,2019,20181203,5.86,43,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153572.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,ZZ09,Credit,64869150,24.11.2018,Nov,20181124,20181203,1221001,2019,20181203,5.86,43,1.0,0.0,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111658.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.04,0,ZZ19,Credit,64871717,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.65,14,0.99,0.01,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111657.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.09,0,ZZ19,Credit,64871716,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.65,14,1.0,0.0,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111524.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.07,0,ZZ19,Credit,64863609,23.11.2018,Nov,20181123,20181203,1221001,2019,20181203,1.42,11,0.93,0.07,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111523.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.09,0,ZZ19,Credit,64863606,23.11.2018,Nov,20181123,20181203,1221001,2019,20181203,1.42,11,0.94,0.06,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111522.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.07,0,ZZ19,Credit,64863604,23.11.2018,Nov,20181123,20181203,1221001,2019,20181203,1.42,11,0.93,0.07,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230769.0,103374,KAUSALYA AGENCIES,East,BHUB,RV,0.13,0,ZZ16,Credit,64890051,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.25,1,0.98,0.02,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230768.0,103374,KAUSALYA AGENCIES,East,BHUB,RV,0.07,0,ZZ16,Credit,64890050,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.25,1,0.89,0.11,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230767.0,103374,KAUSALYA AGENCIES,East,BHUB,RV,0.04,0,ZZ16,Credit,64890020,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.25,1,0.88,0.12,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230766.0,103374,KAUSALYA AGENCIES,East,BHUB,RV,0.02,0,ZZ16,Credit,64890019,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.25,1,0.85,0.15,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230765.0,103374,KAUSALYA AGENCIES,East,BHUB,RV,0.04,0,ZZ16,Credit,64890005,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.25,1,0.88,0.12,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230764.0,103374,KAUSALYA AGENCIES,East,BHUB,RV,0.18,0,ZZ16,Credit,64889915,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.25,1,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230763.0,103374,KAUSALYA AGENCIES,East,BHUB,RV,0.09,0,ZZ16,Credit,64889902,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.25,1,0.97,0.03,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230762.0,103374,KAUSALYA AGENCIES,East,BHUB,RV,0.04,0,ZZ16,Credit,64889899,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.25,1,0.88,0.12,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111878.0,103227,BMW VENTURES LTD,East,JAMS,RV,0.16,0,ZZ16,Credit,64895081,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,1.79,7,0.94,0.06,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111877.0,103227,BMW VENTURES LTD,East,JAMS,RV,0.02,0,ZZ16,Credit,64895079,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,1.79,7,0.81,0.19,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230799.0,103227,BMW VENTURES LTD,East,PATN,RV,0.05,0,ZZ16,Credit,64896840,30.11.2018,Nov,20181130,20181204,1221001,2019,20181204,1.89,10,0.68,0.32,0.0,3,0,1,0.25,0.75,0.0,Yes
2000,BPR,2424230798.0,103227,BMW VENTURES LTD,East,PATN,RV,0.14,0,ZZ16,Credit,64896839,30.11.2018,Nov,20181130,20181204,1221001,2019,20181204,1.89,10,0.75,0.25,0.0,3,0,1,0.24,0.76,0.0,Yes
2000,BPR,2424230797.0,103227,BMW VENTURES LTD,East,PATN,RV,0.12,0,ZZ16,Credit,64896837,30.11.2018,Nov,20181130,20181204,1221001,2019,20181204,1.89,10,0.75,0.25,0.0,3,0,1,0.25,0.75,0.0,Yes
2000,BPR,2424230790.0,103227,BMW VENTURES LTD,East,PATN,RV,0.03,1,ZZ16,Credit,64895307,29.11.2018,Nov,20181129,20181203,1221001,2019,20181204,1.79,7,0.68,0.32,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230791.0,103227,BMW VENTURES LTD,East,PATN,RV,0.28,1,ZZ16,Credit,64895308,29.11.2018,Nov,20181129,20181203,1221001,2019,20181204,1.79,7,0.7,0.3,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2424230761.0,103227,BMW VENTURES LTD,East,PATN,RV,0.32,1,ZZ16,Credit,64889191,29.11.2018,Nov,20181129,20181203,1221001,2019,20181204,1.79,7,0.7,0.3,0.0,3,0,1,0.0,1.0,0.0,Yes
3000,BPR,2485215697.0,103092,TEJRAM RAMNIWAS AGARWAL,West,NPUR,RV,0.14,0,ZZ28,Credit,64905981,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,0.1,1,0.99,0.01,0.0,2,0,1,0.15,0.85,0.0,Yes
3000,BPR,2485215688.0,103092,TEJRAM RAMNIWAS AGARWAL,West,NPUR,RV,0.14,0,ZZ28,Credit,64905863,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,0.1,1,0.99,0.01,0.0,2,0,1,0.15,0.85,0.0,Yes
9600,BPR,2146124456.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.13,-6,ZZ41,Credit,64906094,30.11.2018,Nov,20181130,20181210,1221001,2019,20181204,1.05,7,0.61,0.38,0.02,3,0,0,0.59,0.41,0.0,Yes
2000,BPR,2426111903.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.21,-3,ZZ18,Credit,64896756,30.11.2018,Nov,20181130,20181208,1221001,2019,20181205,1.05,7,0.77,0.23,0.0,4,0,0,0.92,0.08,0.0,Yes
2000,BPR,2412154949.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-3,ZZ19,Credit,64882532,27.11.2018,Nov,20181127,20181207,1221001,2019,20181204,1.62,11,0.51,0.49,0.0,3,0,1,0.32,0.68,0.0,Yes
2000,BPR,2412154878.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-3,ZZ19,Credit,64882432,27.11.2018,Nov,20181127,20181207,1221001,2019,20181204,1.62,11,0.51,0.49,0.0,3,0,1,0.32,0.68,0.0,Yes
2000,BPR,2412154879.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,-3,ZZ19,Credit,64882433,27.11.2018,Nov,20181127,20181207,1221001,2019,20181204,1.62,11,0.51,0.49,0.0,3,0,1,0.32,0.68,0.0,Yes
2000,BPR,2426111478.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.22,-2,ZZ82,Credit,64858620,22.11.2018,Nov,20181122,20181206,1221001,2019,20181204,1.73,13,0.6,0.4,0.0,3,0,1,0.0,0.91,0.03,Yes
2000,BPR,2412154885.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.12,-3,ZZ19,Credit,64882440,27.11.2018,Nov,20181127,20181207,1221001,2019,20181204,1.62,11,0.51,0.49,0.0,3,0,1,0.32,0.68,0.0,Yes
2000,BPR,2426111731.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.11,-1,ZZ18,Credit,64878324,27.11.2018,Nov,20181127,20181205,1221001,2019,20181204,1.62,11,0.63,0.37,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412153373.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.15,1,ZZ19,Credit,64867285,23.11.2018,Nov,20181123,20181203,1221001,2019,20181204,1.46,11,0.46,0.54,0.0,3,1,1,0.0,1.0,0.0,Yes
1000,BPR,2412153096.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.03,3,ZZ32,Credit,64866520,23.11.2018,Nov,20181123,20181130,1221001,2019,20181203,3.53,27,0.67,0.33,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153099.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.03,3,ZZ32,Credit,64866523,23.11.2018,Nov,20181123,20181130,1221001,2019,20181203,3.53,27,0.67,0.33,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153108.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.14,3,ZZ32,Credit,64866545,23.11.2018,Nov,20181123,20181130,1221001,2019,20181203,3.53,27,0.6,0.4,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153131.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.14,3,ZZ32,Credit,64866571,23.11.2018,Nov,20181123,20181130,1221001,2019,20181203,3.53,27,0.6,0.4,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153109.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.14,3,ZZ32,Credit,64866546,23.11.2018,Nov,20181123,20181130,1221001,2019,20181203,3.53,27,0.6,0.4,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153632.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.13,0,ZZ09,Credit,64869230,24.11.2018,Nov,20181124,20181203,1221001,2019,20181203,2.77,21,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153550.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.06,0,ZZ09,Credit,64869119,24.11.2018,Nov,20181124,20181203,1221001,2019,20181203,2.77,21,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2147088536.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.14,0,ZZ09,Credit,64873851,25.11.2018,Nov,20181125,20181204,1221001,2019,20181204,2.96,23,0.97,0.03,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426908509.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.07,0,ZZ29,Credit,64896265,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,0.0,0,0.87,0.12,0.01,2,0,0,0.68,0.32,0.0,Yes
2000,BPR,2426111530.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,0,ZZ41,Credit,64863957,23.11.2018,Nov,20181123,20181203,1221001,2019,20181203,2.39,15,0.95,0.05,0.0,2,0,1,0.08,0.92,0.0,Yes
2500,BPR,2410322058.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,0,ZZ41,Credit,64863528,23.11.2018,Nov,20181123,20181203,1221001,2019,20181203,2.39,15,0.95,0.05,0.0,2,0,1,0.06,0.94,0.0,Yes
9600,BPR,2147088831.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,0,ZZ32,Credit,64886365,27.11.2018,Nov,20181127,20181204,1221001,2019,20181204,2.67,17,0.97,0.03,0.0,3,0,1,0.01,0.99,0.0,Yes
9600,BPR,2147088827.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.15,0,ZZ32,Credit,64886357,27.11.2018,Nov,20181127,20181204,1221001,2019,20181204,2.67,17,0.97,0.03,0.0,3,0,1,0.01,0.99,0.0,Yes
9600,BPR,2147088822.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,0,ZZ32,Credit,64886346,27.11.2018,Nov,20181127,20181204,1221001,2019,20181204,2.67,17,0.97,0.03,0.0,3,0,1,0.01,0.99,0.0,Yes
2500,BPR,2410322017.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,1,ZZ41,Credit,64860204,22.11.2018,Nov,20181122,20181202,1221001,2019,20181203,3.2,22,0.96,0.04,0.0,2,0,1,0.06,0.94,0.0,Yes
2500,BPR,2410321988.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,1,ZZ41,Credit,64859079,22.11.2018,Nov,20181122,20181202,1221001,2019,20181203,3.2,22,0.96,0.04,0.0,2,0,1,0.06,0.94,0.0,Yes
2500,BPR,2410322020.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.15,1,ZZ41,Credit,64860620,22.11.2018,Nov,20181122,20181202,1221001,2019,20181203,3.2,22,0.96,0.04,0.0,2,0,1,0.06,0.94,0.0,Yes
