BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,No Delay,0 to 10,>=10
4000,BPR,1138401150.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.14,0,Z001,Cash,64986194,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.41,2,No Delay,0.37,0.37,0.26
4000,BPR,1138401151.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.18,0,Z001,Cash,64986261,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.41,2,No Delay,0.4,0.39,0.22
4000,BPR,1138401152.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.14,0,Z001,Cash,64986356,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.41,2,No Delay,0.37,0.37,0.26
2000,BPR,2483313120.0,124762,SKM GALVA,West,BOMB,RV,0.23,-2,ZZ28,Credit,64966687,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2483313341.0,124762,SKM GALVA,West,BOMB,RV,0.09,1,ZZ28,Credit,64981936,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.19,0.61,0.21
2000,BPR,2483313411.0,124762,SKM GALVA,West,BOMB,RV,0.08,2,ZZ28,Credit,64986241,26.12.2018,Dec,26-12-18,29-12-18,1221001,2019,9.23,67,0 to 10,0.16,0.61,0.24
2000,BPR,2483313301.0,124762,SKM GALVA,West,BOMB,RV,0.08,2,ZZ28,Credit,64979438,24.12.2018,Dec,24-12-18,27-12-18,1221001,2019,5.57,33,0 to 10,0.17,0.69,0.13
2000,BPR,2483313122.0,124762,SKM GALVA,West,BOMB,RV,0.17,1,ZZ28,Credit,64966700,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.21,0.73,0.05
2000,BPR,2483313125.0,124762,SKM GALVA,West,BOMB,RV,0.17,1,ZZ28,Credit,64966717,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.21,0.73,0.05
2000,BPR,2483313123.0,124762,SKM GALVA,West,BOMB,RV,0.03,5,ZZ28,Credit,64966708,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.17,0.77,0.06
2000,BPR,2483313385.0,124762,SKM GALVA,West,BOMB,RV,0.09,2,ZZ28,Credit,64985061,26.12.2018,Dec,26-12-18,29-12-18,1221001,2019,9.23,67,0 to 10,0.16,0.61,0.23
2000,BPR,2483313377.0,124762,SKM GALVA,West,BOMB,RV,0.06,3,ZZ28,Credit,64982837,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.21,0.59,0.2
2000,BPR,2483313300.0,124762,SKM GALVA,West,BOMB,RV,0.1,2,ZZ28,Credit,64979424,24.12.2018,Dec,24-12-18,27-12-18,1221001,2019,5.57,33,0 to 10,0.17,0.7,0.13
2000,BPR,2483313098.0,124762,SKM GALVA,West,BOMB,RV,0.05,4,ZZ28,Credit,64966224,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.17,0.77,0.06
2000,BPR,2483313250.0,124762,SKM GALVA,West,BOMB,RV,0.08,3,ZZ28,Credit,64975656,23.12.2018,Dec,23-12-18,26-12-18,1221001,2019,5.83,34,0 to 10,0.16,0.71,0.12
2000,BPR,2483313097.0,124762,SKM GALVA,West,BOMB,RV,0.06,4,ZZ28,Credit,64966198,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.16,0.78,0.05
2000,BPR,2483313354.0,124762,SKM GALVA,West,BOMB,RV,0.08,3,ZZ28,Credit,64982339,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.18,0.61,0.21
2000,BPR,2483313342.0,124762,SKM GALVA,West,BOMB,RV,0.08,3,ZZ28,Credit,64981951,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.18,0.61,0.21
2000,BPR,2483313357.0,124762,SKM GALVA,West,BOMB,RV,0.09,3,ZZ28,Credit,64982354,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.19,0.61,0.21
2000,BPR,2483313104.0,124762,SKM GALVA,West,BOMB,RV,0.07,5,ZZ28,Credit,64966283,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.16,0.79,0.05
2000,BPR,2483313148.0,124762,SKM GALVA,West,BOMB,RV,0.07,5,ZZ28,Credit,64968762,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.18,0.65,0.17
2000,BPR,2483313118.0,124762,SKM GALVA,West,BOMB,RV,0.08,5,ZZ28,Credit,64966549,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.15,0.8,0.05
2000,BPR,2483313117.0,124762,SKM GALVA,West,BOMB,RV,0.09,5,ZZ28,Credit,64966541,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.14,0.81,0.05
2000,BPR,2483313294.0,124762,SKM GALVA,West,BOMB,RV,0.24,2,ZZ28,Credit,64979285,24.12.2018,Dec,24-12-18,27-12-18,1221001,2019,5.57,33,0 to 10,0.22,0.66,0.12
2000,BPR,2483313288.0,124762,SKM GALVA,West,BOMB,RV,0.24,2,ZZ28,Credit,64978853,24.12.2018,Dec,24-12-18,27-12-18,1221001,2019,5.57,33,0 to 10,0.22,0.66,0.12
2000,BPR,2483313133.0,124762,SKM GALVA,West,BOMB,RV,0.08,6,ZZ28,Credit,64966820,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.15,0.8,0.05
2000,BPR,2483313351.0,124762,SKM GALVA,West,BOMB,RV,0.16,3,ZZ28,Credit,64982303,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.2,0.62,0.18
2000,BPR,2483313295.0,124762,SKM GALVA,West,BOMB,RV,0.25,2,ZZ28,Credit,64979298,24.12.2018,Dec,24-12-18,27-12-18,1221001,2019,5.57,33,0 to 10,0.22,0.66,0.12
2000,BPR,2483313353.0,124762,SKM GALVA,West,BOMB,RV,0.17,3,ZZ28,Credit,64982334,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.2,0.62,0.18
2000,BPR,2483313371.0,124762,SKM GALVA,West,BOMB,RV,0.17,3,ZZ28,Credit,64982651,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.2,0.62,0.18
2000,BPR,2483313149.0,124762,SKM GALVA,West,BOMB,RV,0.1,5,ZZ28,Credit,64968764,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.17,0.65,0.17
2000,BPR,2483313137.0,124762,SKM GALVA,West,BOMB,RV,0.09,6,ZZ28,Credit,64966884,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.14,0.81,0.05
2000,BPR,2412164297.0,124762,SKM GALVA,West,BOMB,RV,0.05,11,ZZ19,Credit,64983498,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.09,0.43,0.48
2000,BPR,2412164300.0,124762,SKM GALVA,West,BOMB,RV,0.06,11,ZZ19,Credit,64983501,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.08,0.45,0.46
2000,BPR,2483313107.0,124762,SKM GALVA,West,BOMB,RV,0.17,4,ZZ28,Credit,64966344,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.21,0.73,0.05
2000,BPR,2483313083.0,124762,SKM GALVA,West,BOMB,RV,0.18,4,ZZ28,Credit,64965682,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.21,0.73,0.05
2000,BPR,2483313346.0,124762,SKM GALVA,West,BOMB,RV,0.25,3,ZZ28,Credit,64982220,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,6.48,38,0 to 10,0.21,0.6,0.19
2000,BPR,2412164647.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ19,Credit,64987418,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164682.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ19,Credit,64987455,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164693.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ19,Credit,64987466,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2483313193.0,124762,SKM GALVA,West,BOMB,RV,0.16,5,ZZ28,Credit,64970172,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.22,0.62,0.16
2000,BPR,2412164312.0,124762,SKM GALVA,West,BOMB,RV,0.07,11,ZZ19,Credit,64983513,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.08,0.45,0.48
2000,BPR,2412164694.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ19,Credit,64987467,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164695.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ19,Credit,64987468,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164692.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ19,Credit,64987465,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164309.0,124762,SKM GALVA,West,BOMB,RV,0.07,11,ZZ19,Credit,64983510,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.08,0.45,0.48
2000,BPR,2412164648.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987419,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164306.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983507,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2412164317.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983519,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2412164706.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987480,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164700.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987474,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164705.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987479,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164704.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987478,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164701.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987475,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164325.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983527,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2483313160.0,124762,SKM GALVA,West,BOMB,RV,0.17,5,ZZ28,Credit,64969051,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.22,0.62,0.16
2000,BPR,2412164696.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987469,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164698.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987472,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164725.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987500,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2483313175.0,124762,SKM GALVA,West,BOMB,RV,0.18,5,ZZ28,Credit,64969490,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.22,0.62,0.16
2000,BPR,2412164702.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ19,Credit,64987476,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164324.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983526,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2412164699.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987473,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164318.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983520,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2412164316.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983518,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2412164703.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ19,Credit,64987477,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164697.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64987471,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,9.23,67,0 to 10,0.06,0.85,0.09
2000,BPR,2412164326.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983528,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2483313132.0,124762,SKM GALVA,West,BOMB,RV,0.15,6,ZZ28,Credit,64966813,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.2,0.74,0.06
2000,BPR,2412164322.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983524,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2412164321.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983523,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2412164337.0,124762,SKM GALVA,West,BOMB,RV,0.08,11,ZZ19,Credit,64983541,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2483313173.0,124762,SKM GALVA,West,BOMB,RV,0.19,5,ZZ28,Credit,64969454,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.22,0.61,0.17
2000,BPR,2483313157.0,124762,SKM GALVA,West,BOMB,RV,0.19,5,ZZ28,Credit,64969022,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.22,0.61,0.17
2000,BPR,2412164338.0,124762,SKM GALVA,West,BOMB,RV,0.09,11,ZZ19,Credit,64983542,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2483313113.0,124762,SKM GALVA,West,BOMB,RV,0.24,4,ZZ28,Credit,64966491,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2412164303.0,124762,SKM GALVA,West,BOMB,RV,0.09,11,ZZ19,Credit,64983504,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2483313087.0,124762,SKM GALVA,West,BOMB,RV,0.25,4,ZZ28,Credit,64965704,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2483313084.0,124762,SKM GALVA,West,BOMB,RV,0.25,4,ZZ28,Credit,64965688,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2412164320.0,124762,SKM GALVA,West,BOMB,RV,0.09,11,ZZ19,Credit,64983522,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2483313136.0,124762,SKM GALVA,West,BOMB,RV,0.17,6,ZZ28,Credit,64966858,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.21,0.73,0.05
2000,BPR,2483313085.0,124762,SKM GALVA,West,BOMB,RV,0.26,4,ZZ28,Credit,64965692,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2412164335.0,124762,SKM GALVA,West,BOMB,RV,0.09,11,ZZ19,Credit,64983539,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2483313110.0,124762,SKM GALVA,West,BOMB,RV,0.26,4,ZZ28,Credit,64966366,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2412164336.0,124762,SKM GALVA,West,BOMB,RV,0.09,11,ZZ19,Credit,64983540,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2412164339.0,124762,SKM GALVA,West,BOMB,RV,0.1,11,ZZ19,Credit,64983543,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,6.48,38,>=10,0.07,0.45,0.48
2000,BPR,2483313179.0,124762,SKM GALVA,West,BOMB,RV,0.22,5,ZZ28,Credit,64969730,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.23,0.6,0.16
2000,BPR,2483313108.0,124762,SKM GALVA,West,BOMB,RV,0.28,4,ZZ28,Credit,64966354,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2483313191.0,124762,SKM GALVA,West,BOMB,RV,0.24,5,ZZ28,Credit,64970157,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.23,0.6,0.16
2000,BPR,2483313190.0,124762,SKM GALVA,West,BOMB,RV,0.25,5,ZZ28,Credit,64970146,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.23,0.6,0.16
2000,BPR,2483313131.0,124762,SKM GALVA,West,BOMB,RV,0.21,6,ZZ28,Credit,64966808,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2483313082.0,124762,SKM GALVA,West,BOMB,RV,0.25,5,ZZ28,Credit,64965673,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,3.5,24,0 to 10,0.23,0.72,0.05
2000,BPR,2483313159.0,124762,SKM GALVA,West,BOMB,RV,0.25,5,ZZ28,Credit,64969041,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.23,0.6,0.16
2000,BPR,2483313182.0,124762,SKM GALVA,West,BOMB,RV,0.25,5,ZZ28,Credit,64969817,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,3.56,22,0 to 10,0.23,0.6,0.16
2500,BPR,2410324944.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,-1,ZZ41,Credit,64984096,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,5.89,51,0 to 10,0.19,0.74,0.07
2000,BPR,2412162552.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64970970,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.24,0.63,0.13
2000,BPR,2412162551.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64970969,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.24,0.63,0.13
2000,BPR,2426112944.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,0,ZZ19,Credit,64970993,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.24,0.62,0.14
2000,BPR,2412162562.0,123052,G R GUPTA & BROS,North,FBAD,RV,0.14,0,ZZ19,Credit,64970980,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.26,0.64,0.1
2000,BPR,2412162590.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,0,ZZ19,Credit,64971014,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.29,0.61,0.1
2000,BPR,2412162628.0,123052,G R GUPTA & BROS,North,FBAD,RV,0.15,0,ZZ19,Credit,64971053,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.27,0.64,0.09
2000,BPR,2412162587.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64971011,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.24,0.63,0.13
2000,BPR,2412162591.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,0,ZZ19,Credit,64971015,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.29,0.61,0.1
2000,BPR,2412162632.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64971057,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.24,0.63,0.13
2000,BPR,2412162635.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64971060,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.24,0.63,0.13
2000,BPR,2412162588.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64971012,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.24,0.63,0.13
2000,BPR,2412162627.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.11,0,ZZ41,Credit,64971052,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.23,0.63,0.13
2000,BPR,2412162586.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64971010,21.12.2018,Dec,21-12-18,31-12-18,1221001,2019,6.24,46,0 to 10,0.24,0.63,0.13
2000,BPR,2426112971.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.21,0,ZZ19,Credit,64971621,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,7.69,59,0 to 10,0.17,0.67,0.15
2500,BPR,2410324755.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,0,ZZ41,Credit,64974291,22.12.2018,Dec,22-12-18,01-01-19,1221001,2019,7.69,59,0 to 10,0.14,0.71,0.15
2000,BPR,2412163580.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64976947,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.13,0.76,0.11
2000,BPR,2426113009.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,0,ZZ19,Credit,64976959,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.15,0.74,0.11
2000,BPR,2412163571.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ41,Credit,64976938,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.13,0.76,0.11
2000,BPR,2426113010.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,0,ZZ19,Credit,64976978,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.15,0.74,0.11
2000,BPR,2412163657.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ41,Credit,64977029,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.13,0.76,0.11
2000,BPR,2412163625.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ41,Credit,64976995,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.13,0.76,0.11
2000,BPR,2412163662.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ41,Credit,64977034,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.13,0.76,0.11
2000,BPR,2412163631.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ41,Credit,64977002,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.13,0.76,0.11
2000,BPR,2412163671.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,0,ZZ19,Credit,64977043,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,8.05,61,0 to 10,0.13,0.75,0.12
2000,BPR,2424231257.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.02,6,ZZ19,Credit,64984232,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,1.45,11,0 to 10,0.12,0.56,0.32
2000,BPR,2424231258.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.02,6,ZZ19,Credit,64984266,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,1.45,11,0 to 10,0.12,0.56,0.32
2000,BPR,2424231271.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.04,9,ZZ19,Credit,64986732,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,1.45,11,0 to 10,0.12,0.57,0.32
2000,BPR,2424231235.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.12,7,ZZ19,Credit,64981033,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,0.95,8,0 to 10,0.15,0.43,0.41
2000,BPR,2424231263.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.15,6,ZZ19,Credit,64985159,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,1.45,11,>=10,0.11,0.43,0.46
2000,BPR,2424231264.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.14,9,ZZ19,Credit,64985161,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,1.45,11,>=10,0.11,0.44,0.45
