BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Low Delay_on_NetDUE,Medium Delay_on_NetDUE,High Delay_on_NetDUE,Actual,Prediction_on_NetDue,Prediction_on_Pstng,Low Delay_on_Pstng,Low Medium Delay_on_Pstng,High Delay_on_Pstng,Payment
2000,BPR,2412145013.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64800499,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.69,0.31,0.0,8,0,1,0.42,0.58,0.0,
2000,BPR,2412145016.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.07,1,ZZ19,Credit,64800505,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.72,0.28,0.0,8,0,1,0.42,0.58,0.0,
1000,BPR,2412145047.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.15,1,ZZ41,Credit,64800549,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.71,0.29,0.0,8,0,1,0.42,0.58,0.0,
1000,BPR,2412145048.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.14,1,ZZ41,Credit,64800550,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.71,0.29,0.0,8,0,1,0.42,0.58,0.0,
1000,BPR,2412145053.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.11,1,ZZ41,Credit,64800558,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.71,0.29,0.0,8,0,1,0.42,0.58,0.0,
1000,BPR,2412145063.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.14,1,ZZ41,Credit,64800572,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.71,0.29,0.0,8,0,1,0.42,0.58,0.0,
1000,BPR,2412145065.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.13,1,ZZ41,Credit,64800574,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.71,0.29,0.0,8,0,1,0.42,0.58,0.0,
2000,BPR,2412145071.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.06,1,ZZ19,Credit,64800580,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.72,0.28,0.0,8,0,1,0.42,0.58,0.0,
2000,BPR,2412145074.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.06,1,ZZ19,Credit,64800583,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,8.79,71,0.72,0.28,0.0,8,0,1,0.42,0.58,0.0,
2000,BPR,2412145347.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802804,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
1000,BPR,2412145357.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.14,1,ZZ41,Credit,64802822,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.77,0.22,0.01,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145363.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802829,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145364.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.08,1,ZZ19,Credit,64802830,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145365.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802833,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145366.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802835,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145367.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.08,1,ZZ19,Credit,64802836,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145389.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802864,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145391.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802866,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145392.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802867,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145393.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802868,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145394.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802869,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145397.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802874,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145398.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802875,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145399.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802876,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145400.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802877,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
2000,BPR,2412145404.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,1,ZZ19,Credit,64802882,03.11.2018,Nov,20181103,20181113,1221001,2019,20181114,10.31,86,0.8,0.2,0.0,9,0,1,0.38,0.58,0.04,
1000,BPR,2351198345.0,136453,G.R. GUPTA & BROS.,North,GBAD,RV,0.14,8,Z003,Credit,64777023,29.10.2018,Oct,20181029,20181108,1221001,2019,20181116,0.41,3,0.5,0.5,0.0,11,1,1,0.02,0.87,0.11,Yes
1000,BPR,2351198357.0,136453,G.R. GUPTA & BROS.,North,GBAD,RV,0.14,8,Z003,Credit,64777090,29.10.2018,Oct,20181029,20181108,1221001,2019,20181116,0.41,3,0.5,0.5,0.0,11,1,1,0.02,0.87,0.11,Yes
2000,BPR,2426110336.0,136453,G.R. GUPTA & BROS.,North,FBAD,RV,0.08,8,ZZ19,Credit,64772091,28.10.2018,Oct,20181028,20181107,1221001,2019,20181115,0.33,2,0.67,0.33,0.0,10,0,1,0.07,0.93,0.0,Yes
9600,BPR,2146118371.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.14,8,ZZ41,Credit,64759411,25.10.2018,Oct,20181025,20181104,1221001,2019,20181112,7.65,50,0.22,0.76,0.03,7,1,1,0.0,0.81,0.19,Yes
9600,BPR,2146118471.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.2,8,ZZ41,Credit,64761526,25.10.2018,Oct,20181025,20181104,1221001,2019,20181112,7.65,50,0.2,0.77,0.04,7,1,1,0.0,0.79,0.21,Yes
9600,BPR,2146118481.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.17,8,ZZ41,Credit,64761924,25.10.2018,Oct,20181025,20181104,1221001,2019,20181112,7.65,50,0.2,0.77,0.03,7,1,1,0.0,0.74,0.26,Yes
1000,BPR,2412143161.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.11,8,ZZ41,Credit,64779000,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,8.13,52,0.38,0.59,0.03,12,1,1,0.01,0.55,0.44,Yes
1000,BPR,2412143162.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,8,ZZ41,Credit,64779001,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,8.13,52,0.37,0.59,0.04,12,1,1,0.01,0.56,0.43,Yes
1000,BPR,2412143163.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,8,ZZ41,Credit,64779002,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,8.13,52,0.37,0.59,0.04,12,1,1,0.01,0.56,0.43,Yes
1000,BPR,2412143174.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,8,ZZ41,Credit,64779017,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,8.13,52,0.37,0.59,0.04,12,1,1,0.01,0.56,0.43,Yes
1000,BPR,2412143175.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,8,ZZ41,Credit,64779018,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,8.13,52,0.37,0.59,0.04,12,1,1,0.01,0.56,0.43,Yes
1000,BPR,2412143176.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.03,8,ZZ41,Credit,64779019,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,8.13,52,0.5,0.47,0.03,12,0,1,0.01,0.6,0.38,Yes
1000,BPR,2412143178.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,8,ZZ41,Credit,64779021,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,8.13,52,0.37,0.59,0.04,12,1,1,0.01,0.56,0.43,Yes
1000,BPR,2412143179.0,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,8,ZZ41,Credit,64779022,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,8.13,52,0.37,0.59,0.04,12,1,1,0.01,0.56,0.43,Yes
2000,BPR,2426907994.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.16,2,ZZ19,Credit,64797077,01.11.2018,Nov,20181101,20181111,1221001,2019,20181113,7.86,62,0.89,0.11,0.01,8,0,1,0.42,0.58,0.0,Yes
1000,BPR,2431592950.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.14,2,ZZ41,Credit,64796414,01.11.2018,Nov,20181101,20181111,1221001,2019,20181113,7.86,62,0.96,0.02,0.02,8,0,1,0.42,0.58,0.0,Yes
1000,BPR,2431592995.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.14,2,ZZ41,Credit,64797313,01.11.2018,Nov,20181101,20181111,1221001,2019,20181113,7.86,62,0.96,0.02,0.02,8,0,1,0.42,0.58,0.0,Yes
9600,BPR,2146119203.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.18,0,ZZ40,Credit,64777912,30.10.2018,Oct,20181030,20181107,1221001,2019,20181107,10.53,67,0.43,0.57,0.0,2,1,1,0.0,1.0,0.0,Yes
9600,BPR,2146119550.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.16,0,ZZ40,Credit,64784369,31.10.2018,Oct,20181031,20181108,1221001,2019,20181108,8.92,57,0.2,0.8,0.0,3,1,1,0.0,1.0,0.0,
9600,BPR,2146119771.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.16,0,ZZ40,Credit,64792358,31.10.2018,Oct,20181031,20181108,1221001,2019,20181108,8.92,57,0.2,0.8,0.0,3,1,1,0.0,1.0,0.0,
9600,BPR,2146119787.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,0,ZZ40,Credit,64793742,31.10.2018,Oct,20181031,20181108,1221001,2019,20181108,8.92,57,0.21,0.79,0.0,3,1,1,0.0,1.0,0.0,
9600,BPR,2146119788.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,0,ZZ40,Credit,64793745,31.10.2018,Oct,20181031,20181108,1221001,2019,20181108,8.92,57,0.21,0.79,0.0,3,1,1,0.0,1.0,0.0,
9600,BPR,2146120273.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.18,1,ZZ40,Credit,64803718,04.11.2018,Nov,20181104,20181112,1221001,2019,20181113,11.34,74,0.41,0.59,0.0,8,1,1,0.1,0.9,0.0,
9600,BPR,2146120288.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.16,1,ZZ40,Credit,64803979,04.11.2018,Nov,20181104,20181112,1221001,2019,20181113,11.34,74,0.42,0.58,0.0,8,1,1,0.1,0.9,0.0,
9600,BPR,2146120384.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.19,1,ZZ40,Credit,64805567,04.11.2018,Nov,20181104,20181112,1221001,2019,20181113,11.34,74,0.41,0.59,0.0,8,1,1,0.1,0.9,0.0,
9600,BPR,2146120394.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.16,1,ZZ40,Credit,64805598,04.11.2018,Nov,20181104,20181112,1221001,2019,20181113,11.34,74,0.42,0.58,0.0,8,1,1,0.1,0.9,0.0,
2000,BPR,2412140843.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,8,ZZ19,Credit,64759282,25.10.2018,Oct,20181025,20181104,1221001,2019,20181112,7.99,60,0.15,0.85,0.0,7,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412140850.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,8,ZZ19,Credit,64759290,25.10.2018,Oct,20181025,20181104,1221001,2019,20181112,7.99,60,0.13,0.87,0.0,7,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412144650.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,8,ZZ19,Credit,64797486,01.11.2018,Nov,20181101,20181111,1221001,2019,20181119,7.4,58,0.39,0.61,0.0,14,1,1,0.39,0.61,0.0,
2000,BPR,2412145020.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,8,ZZ19,Credit,64800513,02.11.2018,Nov,20181102,20181112,1221001,2019,20181120,7.91,62,0.41,0.59,0.0,15,1,1,0.39,0.61,0.0,
2000,BPR,2412144988.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.17,8,ZZ19,Credit,64800468,02.11.2018,Nov,20181102,20181112,1221001,2019,20181120,7.91,62,0.41,0.59,0.0,15,1,1,0.39,0.61,0.0,
2000,BPR,2442037806.0,120961,SKM STEELS LTD,West,INDR,RV,0.13,8,ZZ41,Credit,64805993,04.11.2018,Nov,20181104,20181114,1221001,2019,20181122,8.62,57,0.36,0.64,0.0,17,1,1,0.37,0.63,0.0,
2500,BPR,2410319834.0,120961,SKM STEELS LTD,West,INDR,RV,0.14,8,ZZ41,Credit,64778195,30.10.2018,Oct,20181030,20181109,1221001,2019,20181117,5.6,41,0.54,0.46,0.0,12,0,1,0.0,1.0,0.0,Yes
1000,BPR,2431591006.0,120961,SKM STEELS LTD,West,INDR,RV,0.15,8,ZZ30,Credit,64778658,30.10.2018,Oct,20181030,20181104,1221001,2019,20181112,5.6,41,0.18,0.82,0.0,7,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412142488.0,120961,SKM STEELS LTD,West,INDR,RV,0.15,8,ZZ41,Credit,64772919,28.10.2018,Oct,20181028,20181107,1221001,2019,20181115,6.61,52,0.38,0.62,0.0,10,1,1,0.0,1.0,0.0,Yes
9600,BPR,2146120107.0,120961,SKM STEELS LTD,West,INDR,RV,0.16,8,ZZ41,Credit,64800543,02.11.2018,Nov,20181102,20181112,1221001,2019,20181120,9.78,65,0.48,0.52,0.0,15,1,1,0.37,0.63,0.0,
9600,BPR,2146119004.0,120961,SKM STEELS LTD,West,INDR,RV,0.16,8,ZZ32,Credit,64772260,28.10.2018,Oct,20181028,20181104,1221001,2019,20181112,6.61,52,0.27,0.73,0.0,7,1,1,0.0,1.0,0.0,Yes
1000,BPR,2431590045.0,120961,SKM STEELS LTD,West,INDR,RV,0.16,8,ZZ41,Credit,64760892,25.10.2018,Oct,20181025,20181104,1221001,2019,20181112,3.89,36,0.4,0.6,0.0,7,1,1,0.02,0.93,0.05,Yes
1000,BPR,2431591184.0,120961,SKM STEELS LTD,West,INDR,RV,0.16,8,ZZ32,Credit,64782464,30.10.2018,Oct,20181030,20181106,1221001,2019,20181114,5.6,41,0.4,0.6,0.0,9,1,1,0.0,1.0,0.0,Yes
9600,BPR,2146119569.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,8,ZZ32,Credit,64784537,30.10.2018,Oct,20181030,20181106,1221001,2019,20181114,5.6,41,0.33,0.67,0.0,9,1,1,0.0,1.0,0.0,Yes
9600,BPR,2146119567.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,8,ZZ32,Credit,64784531,30.10.2018,Oct,20181030,20181106,1221001,2019,20181114,5.6,41,0.33,0.67,0.0,9,1,1,0.0,1.0,0.0,Yes
9600,BPR,2146120098.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,8,ZZ32,Credit,64800460,02.11.2018,Nov,20181102,20181109,1221001,2019,20181117,9.78,65,0.46,0.54,0.0,12,1,1,0.0,0.98,0.02,
2000,BPR,2412141454.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,8,ZZ41,Credit,64766218,26.10.2018,Oct,20181026,20181105,1221001,2019,20181113,4.33,38,0.47,0.53,0.0,8,1,1,0.03,0.96,0.0,Yes
1000,BPR,2412140888.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,8,ZZ41,Credit,64761850,25.10.2018,Oct,20181025,20181104,1221001,2019,20181112,3.89,36,0.41,0.59,0.0,7,1,1,0.02,0.93,0.05,Yes
9600,BPR,2146120089.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,8,ZZ32,Credit,64800103,02.11.2018,Nov,20181102,20181109,1221001,2019,20181117,9.78,65,0.46,0.54,0.0,12,1,1,0.0,0.98,0.02,
2500,BPR,2410320243.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,0,ZZ40,Credit,64786673,31.10.2018,Oct,20181031,20181108,1221001,2019,20181108,8.92,57,0.2,0.8,0.0,3,1,1,0.0,1.0,0.0,
9600,BPR,2146120101.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,8,ZZ32,Credit,64800486,02.11.2018,Nov,20181102,20181109,1221001,2019,20181117,9.78,65,0.46,0.54,0.0,12,1,1,0.0,0.98,0.02,
1000,BPR,2412140887.0,120961,SKM STEELS LTD,West,INDR,RV,0.17,8,ZZ41,Credit,64761849,25.10.2018,Oct,20181025,20181104,1221001,2019,20181112,3.89,36,0.41,0.59,0.0,7,1,1,0.02,0.93,0.05,Yes
1000,BPR,2412141514.0,120961,SKM STEELS LTD,West,INDR,RV,0.18,8,ZZ41,Credit,64766295,26.10.2018,Oct,20181026,20181105,1221001,2019,20181113,4.33,38,0.51,0.49,0.0,8,0,1,0.03,0.92,0.06,Yes
1000,BPR,2412141515.0,120961,SKM STEELS LTD,West,INDR,RV,0.18,8,ZZ41,Credit,64766296,26.10.2018,Oct,20181026,20181105,1221001,2019,20181113,4.33,38,0.51,0.49,0.0,8,0,1,0.03,0.92,0.06,Yes
2000,BPR,2426110258.0,120961,SKM STEELS LTD,West,INDR,RV,0.38,8,ZZ41,Credit,64767619,26.10.2018,Oct,20181026,20181105,1221001,2019,20181113,4.33,38,0.47,0.53,0.0,8,1,0,0.5,0.49,0.01,Yes
2000,BPR,2426110240.0,120961,SKM STEELS LTD,West,INDR,RV,0.39,8,ZZ41,Credit,64766285,26.10.2018,Oct,20181026,20181105,1221001,2019,20181113,4.33,38,0.47,0.53,0.0,8,1,0,0.5,0.49,0.01,Yes
2000,BPR,2412141444.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,2,Z003,Credit,64766208,26.10.2018,Oct,20181026,20181105,1221001,2019,20181107,9.06,59,0.03,0.97,0.0,2,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412141451.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,2,Z003,Credit,64766215,26.10.2018,Oct,20181026,20181105,1221001,2019,20181107,9.06,59,0.03,0.97,0.0,2,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412141455.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,2,Z003,Credit,64766219,26.10.2018,Oct,20181026,20181105,1221001,2019,20181107,9.06,59,0.03,0.97,0.0,2,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412141490.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,2,Z003,Credit,64766266,26.10.2018,Oct,20181026,20181105,1221001,2019,20181107,9.06,59,0.03,0.97,0.0,2,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412141530.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,2,Z003,Credit,64766315,26.10.2018,Oct,20181026,20181105,1221001,2019,20181107,9.06,59,0.03,0.97,0.0,2,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412141533.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,2,Z003,Credit,64766318,26.10.2018,Oct,20181026,20181105,1221001,2019,20181107,9.06,59,0.03,0.97,0.0,2,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412141552.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,2,Z003,Credit,64766342,26.10.2018,Oct,20181026,20181105,1221001,2019,20181107,9.06,59,0.03,0.97,0.0,2,1,1,0.0,1.0,0.0,Yes
1000,BPR,2412141574.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.16,2,Z003,Credit,64767615,26.10.2018,Oct,20181026,20181105,1221001,2019,20181107,9.06,59,0.03,0.97,0.0,2,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412142489.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,0,Z003,Credit,64772920,28.10.2018,Oct,20181028,20181107,1221001,2019,20181107,12.78,83,0.66,0.34,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412142490.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,0,Z003,Credit,64772921,28.10.2018,Oct,20181028,20181107,1221001,2019,20181107,12.78,83,0.66,0.34,0.0,2,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412142511.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,0,Z003,Credit,64772953,28.10.2018,Oct,20181028,20181107,1221001,2019,20181107,12.78,83,0.68,0.32,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412142547.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,0,Z003,Credit,64772994,28.10.2018,Oct,20181028,20181107,1221001,2019,20181107,12.78,83,0.66,0.34,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412142548.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,0,Z003,Credit,64772995,28.10.2018,Oct,20181028,20181107,1221001,2019,20181107,12.78,83,0.66,0.34,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412143015.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.14,0,Z003,Credit,64778211,29.10.2018,Oct,20181029,20181108,1221001,2019,20181108,10.31,65,0.28,0.72,0.0,3,1,1,0.0,1.0,0.0,Yes
2000,BPR,2412144368.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,-1,Z003,Credit,64793940,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.23,0.77,0.0,4,1,1,0.12,0.88,0.0,
2000,BPR,2412144371.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.16,-1,Z003,Credit,64793943,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.23,0.77,0.0,4,1,1,0.12,0.88,0.0,
2000,BPR,2412144372.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.18,-1,Z003,Credit,64793944,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.24,0.76,0.0,4,1,1,0.12,0.88,0.0,
2000,BPR,2412144376.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,-1,Z003,Credit,64793948,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.23,0.77,0.0,4,1,1,0.12,0.88,0.0,
2000,BPR,2412144382.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,-1,Z003,Credit,64793955,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.23,0.77,0.0,4,1,1,0.12,0.88,0.0,
1000,BPR,2412144396.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,-1,Z003,Credit,64793970,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.24,0.76,0.0,4,1,1,0.12,0.88,0.0,
1000,BPR,2412144397.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.14,-1,Z003,Credit,64793971,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.24,0.76,0.0,4,1,1,0.12,0.88,0.0,
1000,BPR,2412144399.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.14,-1,Z003,Credit,64793973,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.24,0.76,0.0,4,1,1,0.12,0.88,0.0,
1000,BPR,2412144400.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.13,-1,Z003,Credit,64793974,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.25,0.75,0.0,4,1,1,0.12,0.88,0.0,
1000,BPR,2412144427.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,0,ZZ40,Credit,64794002,31.10.2018,Oct,20181031,20181108,1221001,2019,20181108,8.92,57,0.22,0.78,0.0,3,1,1,0.0,1.0,0.0,
2000,BPR,2412144431.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.18,-1,Z003,Credit,64794007,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.24,0.76,0.0,4,1,1,0.12,0.88,0.0,
2000,BPR,2412144432.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.18,-1,Z003,Credit,64794008,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.24,0.76,0.0,4,1,1,0.12,0.88,0.0,
2000,BPR,2412144434.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.18,-1,Z003,Credit,64794010,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.24,0.76,0.0,4,1,1,0.12,0.88,0.0,
2000,BPR,2412144435.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.17,-1,Z003,Credit,64794011,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,8.92,57,0.24,0.76,0.0,4,1,1,0.12,0.88,0.0,
