BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Prediction,Low delay,Low Medium Delay,High Delay,1st
9600,BPR,1412032852.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.17,12,Z001,Cash,64553832,31.08.2018,August,20180831,20180831,1221001,2019,20181209,0.13,1,0,0.85,0.15,0.0,No Payment
1000,BPR,2431571073.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.13,18,Z001,Cash,64570162,25.08.2018,August,20180825,20180825,1221001,2019,20181209,0.0,0,0,0.57,0.43,0.0,No Payment
9600,BPR,2146105306.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.15,-1,ZZ33,Credit,64477063,11.08.2018,August,20180811,20180812,1221001,2019,20181108,0.0,0,0,0.62,0.35,0.02,No Payment
1000,BPR,2431541072.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.12,0,Z001,Cash,64253814,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,1,0.2,0.8,0.0,No Payment
1000,BPR,2431532486.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.15,0,Z001,Cash,64132482,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.61,0.39,0.0,No Payment
1000,BPR,2431532434.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.11,0,Z001,Cash,64131337,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,1,0.5,0.5,0.0,No Payment
9600,BPR,2146111064.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.15,0,Z001,Cash,64599182,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
9600,BPR,2146099888.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.15,0,Z001,Cash,64366232,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,0.57,0.43,0.0,No Payment
9600,BPR,2146082213.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.14,0,ZZ33,Credit,64025602,10.04.2018,April,20180410,20180411,1221001,2019,20181104,0.0,0,1,0.44,0.55,0.02,No Payment
9600,BPR,2146082345.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.11,0,Z001,Cash,64027093,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.6,0.4,0.0,No Payment
1000,BPR,2431587232.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.17,0,Z001,Cash,64716622,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,0.98,0.01,0.01,No Payment
1000,BPR,2431587200.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.16,0,Z001,Cash,64716324,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,0.98,0.01,0.01,No Payment
1000,BPR,2431587158.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.16,0,Z001,Cash,64715486,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.98,0.01,0.01,No Payment
1000,BPR,2431587193.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.15,0,Z001,Cash,64716274,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,0.98,0.0,0.01,No Payment
1000,BPR,2431587315.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.15,0,Z001,Cash,64718664,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,0.98,0.0,0.01,No Payment
1000,BPR,2431587197.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.12,0,Z001,Cash,64716301,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,0.91,0.0,0.09,No Payment
1000,BPR,2431587300.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.12,0,Z001,Cash,64718026,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,0.91,0.0,0.09,No Payment
1000,BPR,2431587313.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.12,0,Z001,Cash,64718546,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,0.91,0.0,0.09,No Payment
1000,BPR,2431587215.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.12,0,Z001,Cash,64716422,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,0.91,0.0,0.09,No Payment
1000,BPR,2431586979.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.12,0,Z001,Cash,64712908,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.91,0.0,0.09,No Payment
1000,BPR,2431586940.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.12,0,Z001,Cash,64712536,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,0.91,0.0,0.09,No Payment
9600,BPR,2146105230.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.15,1,Z001,Cash,64474764,10.08.2018,August,20180810,20180810,1221001,2019,20181108,0.0,0,2,0.0,0.0,1.0,No Payment
2000,BPR,2426107558.0,879490,M/S. MANGLA SONS,North,FBAD,RV,0.04,0,ZZ20,Credit,64549581,30.08.2018,August,20180830,20180911,1221001,2019,20181109,0.07,1,0,0.64,0.08,0.28,No Payment
2000,BPR,2412109646.0,879490,M/S. MANGLA SONS,North,FBAD,RV,0.03,0,Z001,Cash,64480072,11.08.2018,August,20180811,20180811,1221001,2019,20181108,0.0,0,0,0.92,0.07,0.01,No Payment
2000,BPR,2412097451.0,879490,M/S. MANGLA SONS,North,FBAD,RV,0.02,0,Z001,Cash,64368807,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,0.95,0.05,0.0,No Payment
4000,BPR,1412032915.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64598437,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032914.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64598426,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032913.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64598380,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032898.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64596962,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032897.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64596939,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032892.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64594246,11.09.2018,Sep,20180911,20180911,1221001,2019,20181109,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032407.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64478932,11.08.2018,August,20180811,20180811,1221001,2019,20181108,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032406.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64478909,11.08.2018,August,20180811,20180811,1221001,2019,20181108,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032405.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64478060,11.08.2018,August,20180811,20180811,1221001,2019,20181108,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032404.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64478037,11.08.2018,August,20180811,20180811,1221001,2019,20181108,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412031962.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64369497,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,0.92,0.08,0.0,No Payment
4000,BPR,1412031961.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64369482,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,0.92,0.08,0.0,No Payment
4000,BPR,1412031491.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.07,0,Z001,Cash,64252972,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,1,0.24,0.76,0.0,No Payment
4000,BPR,1412031490.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.08,0,Z001,Cash,64252922,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,1,0.24,0.76,0.0,No Payment
4000,BPR,1412031483.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64249896,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,1,0.17,0.83,0.0,No Payment
4000,BPR,1412031482.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64249762,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,1,0.17,0.83,0.0,No Payment
4000,BPR,1412031475.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64249098,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,1,0.17,0.83,0.0,No Payment
4000,BPR,1412030837.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.18,0,Z001,Cash,64135781,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.86,0.13,0.0,No Payment
4000,BPR,1412030836.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64135770,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.88,0.12,0.0,No Payment
4000,BPR,1412030834.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64135756,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.88,0.12,0.0,No Payment
4000,BPR,1412030832.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64135738,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.87,0.13,0.0,No Payment
4000,BPR,1412030831.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64135705,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.87,0.13,0.0,No Payment
4000,BPR,1412030812.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64132899,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.88,0.12,0.0,No Payment
4000,BPR,1412030811.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64132866,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.88,0.12,0.0,No Payment
4000,BPR,1412030807.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64132756,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.88,0.12,0.0,No Payment
4000,BPR,1412030804.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64132710,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.88,0.12,0.0,No Payment
4000,BPR,1412030793.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64132309,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.87,0.13,0.0,No Payment
4000,BPR,1412030229.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64027090,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,1412030233.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.19,0,Z001,Cash,64027185,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,1412030234.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64027221,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,1412030235.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64027245,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,1412030237.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.14,0,Z001,Cash,64027270,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.95,0.05,0.0,No Payment
4000,BPR,1412030252.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64030239,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,1412030253.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64030251,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,0.99,0.01,0.0,No Payment
4000,BPR,1412033316.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64718603,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412033315.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.16,0,Z001,Cash,64718591,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032900.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.15,0,Z001,Cash,64597741,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412032899.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.15,0,Z001,Cash,64597724,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412031956.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.16,0,Z001,Cash,64369336,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,0.92,0.08,0.0,No Payment
4000,BPR,1412031954.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.16,0,Z001,Cash,64369311,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,0.92,0.08,0.0,No Payment
4000,BPR,1412031953.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.15,0,Z001,Cash,64369293,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,0.92,0.08,0.0,No Payment
4000,BPR,1412031480.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.11,0,Z001,Cash,64249702,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,1,0.39,0.61,0.0,No Payment
4000,BPR,1412031477.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.14,0,Z001,Cash,64249566,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,1,0.38,0.62,0.0,No Payment
4000,BPR,1412031476.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.04,0,Z001,Cash,64249542,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,1,0.46,0.54,0.0,No Payment
4000,BPR,1412030835.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.14,0,Z001,Cash,64135764,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.58,0.42,0.0,No Payment
4000,BPR,1412030830.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.16,0,Z001,Cash,64135657,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.87,0.13,0.0,No Payment
4000,BPR,1412030828.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.15,0,Z001,Cash,64135597,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.88,0.12,0.0,No Payment
4000,BPR,1412030824.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.11,0,Z001,Cash,64135496,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.7,0.3,0.0,No Payment
4000,BPR,1412033313.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.15,0,Z001,Cash,64718154,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412033314.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.15,0,Z001,Cash,64718200,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412033311.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.15,0,Z001,Cash,64718108,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1412033312.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.15,0,Z001,Cash,64718131,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2497840039.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64132940,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.9,0.1,0.0,No Payment
4000,BPR,2497840038.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64132910,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.91,0.09,0.0,No Payment
4000,BPR,2432356511.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.14,0,Z001,Cash,64598692,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,0.9,0.0,0.1,No Payment
4000,BPR,2432356510.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.14,0,Z001,Cash,64598686,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,0.9,0.0,0.1,No Payment
4000,BPR,2432356507.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.14,0,Z001,Cash,64598633,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,0.9,0.0,0.1,No Payment
4000,BPR,2432356506.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64598442,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,0.99,0.0,0.01,No Payment
4000,BPR,2432353351.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.14,0,Z001,Cash,64370052,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2432353350.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64370046,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2432353303.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.02,0,Z001,Cash,64366170,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2432353302.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.12,0,Z001,Cash,64366168,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2432353301.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64366156,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2432351868.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.17,0,Z001,Cash,64254200,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,0,0.97,0.03,0.0,No Payment
4000,BPR,2432351867.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,0,Z001,Cash,64254199,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,0,0.98,0.02,0.0,No Payment
4000,BPR,2432351846.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.17,0,Z001,Cash,64253734,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,0,0.97,0.03,0.0,No Payment
4000,BPR,2432351845.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,0,Z001,Cash,64253732,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,0,0.98,0.02,0.0,No Payment
4000,BPR,2432351789.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,0,Z001,Cash,64249945,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,0,0.98,0.02,0.0,No Payment
4000,BPR,2432351788.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.17,0,Z001,Cash,64249935,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,0,0.97,0.03,0.0,No Payment
4000,BPR,2432351787.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.19,0,Z001,Cash,64249922,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,0,0.98,0.02,0.0,No Payment
4000,BPR,2432351786.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.17,0,Z001,Cash,64249910,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,0,0.97,0.03,0.0,No Payment
4000,BPR,2432350073.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64132590,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.91,0.09,0.0,No Payment
4000,BPR,2432350072.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64132579,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.91,0.09,0.0,No Payment
4000,BPR,1261022758.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64366515,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1261022407.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64249608,11.06.2018,June,20180611,20180611,1221001,2019,20181106,0.0,0,0,0.98,0.02,0.0,No Payment
4000,BPR,1261022123.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64132868,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.9,0.1,0.0,No Payment
4000,BPR,1254013831.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64135374,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.9,0.1,0.0,No Payment
4000,BPR,1254013830.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64135311,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.91,0.09,0.0,No Payment
4000,BPR,1253020689.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64598483,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,0.99,0.0,0.01,No Payment
4000,BPR,1253020683.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64597594,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,0.99,0.0,0.01,No Payment
4000,BPR,1253020460.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64479284,11.08.2018,August,20180811,20180811,1221001,2019,20181108,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1253020223.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64369581,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1253020222.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64369492,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1253020221.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64369455,12.07.2018,July,20180712,20180712,1221001,2019,20181207,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1253020036.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64252928,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,0,0.98,0.02,0.0,No Payment
4000,BPR,1253020035.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64252868,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,0,0.98,0.02,0.0,No Payment
4000,BPR,1253019552.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64026534,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1253019560.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64029594,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1253019561.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64029607,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2497839672.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,0,Z001,Cash,64027198,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2497839677.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64029378,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2497839678.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,0,Z001,Cash,64029494,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
