BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,Low delay,Medium Delay,High Delay
4000,BPR,1261023680.0,114661,SHRI RAM MULTICOM,East,CALS,RV,0.16,0,Z001,Cash,64919164,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.0,0,No Delay,0.65,0.33,0.02
2000,BPR,2412157810.0,109936,Rohit & Co.,West,AMED,RV,0.17,-1,ZZ19,Credit,64920508,05.12.2018,Dec,05-12-18,15-12-18,1221001,2019,2.2,15,No Delay,0.53,0.38,0.09
9600,BPR,2146125326.0,109936,Rohit & Co.,West,AMED,RV,0.13,2,ZZ41,Credit,64919342,05.12.2018,Dec,05-12-18,15-12-18,1221001,2019,2.2,15,No Delay,0.6,0.33,0.07
3000,BPR,2485215802.0,109936,Rohit & Co.,West,AMED,RV,0.14,2,ZZ28,Credit,64919143,05.12.2018,Dec,05-12-18,08-12-18,1221001,2019,2.2,15,No Delay,0.73,0.22,0.05
9600,BPR,2483312268.0,109936,Rohit & Co.,West,AMED,RV,0.16,2,ZZ28,Credit,64917401,05.12.2018,Dec,05-12-18,08-12-18,1221001,2019,2.2,15,No Delay,0.74,0.19,0.07
2000,BPR,2412157811.0,109936,Rohit & Co.,West,AMED,RV,0.17,2,ZZ19,Credit,64920509,05.12.2018,Dec,05-12-18,15-12-18,1221001,2019,2.2,15,No Delay,0.53,0.38,0.09
1000,BPR,2341067968.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64917001,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.72,6,No Delay,0.72,0.27,0.01
9600,BPR,2341067967.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.14,0,Z001,Cash,64916997,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.72,6,No Delay,0.7,0.28,0.02
1000,BPR,2341067974.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64917355,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.72,6,No Delay,0.72,0.27,0.01
1000,BPR,2341067986.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.26,0,Z001,Cash,64917764,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.72,6,No Delay,0.7,0.29,0.01
1000,BPR,2341067996.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.14,0,Z001,Cash,64918649,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.72,6,No Delay,0.71,0.29,0.01
4000,BPR,2431599089.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.21,16,Z001,Cash,64916657,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.41,2,0 to 20,0.47,0.51,0.02
2000,BPR,2424230885.0,103227,BMW VENTURES LTD,East,JAMS,RV,0.24,-1,ZZ16,Credit,64919239,05.12.2018,Dec,05-12-18,09-12-18,1221001,2019,0.74,4,0 to 20,0.35,0.61,0.04
4000,BPR,2431599114.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.19,0,Z001,Cash,64916798,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.0,0,No Delay,0.65,0.34,0.01
4000,BPR,2431599113.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.19,0,Z001,Cash,64916791,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.0,0,No Delay,0.65,0.34,0.01
9600,BPR,2146125358.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.16,5,ZZ32,Credit,64919987,05.12.2018,Dec,05-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.48,0.4,0.12
1000,BPR,2341067979.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.15,0,Z001,Cash,64917507,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.3,3,No Delay,0.83,0.17,0.01
1000,BPR,2341067983.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.15,0,Z001,Cash,64917621,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.3,3,No Delay,0.83,0.17,0.01
1000,BPR,2341067985.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.14,0,Z001,Cash,64917646,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.3,3,No Delay,0.8,0.2,0.01
9600,BPR,2341067984.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.12,0,Z001,Cash,64917636,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.3,3,No Delay,0.77,0.22,0.01
2000,BPR,1179012217.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.15,11,ZZ16,Credit,64919980,05.12.2018,Dec,05-12-18,09-12-18,1221001,2019,0.3,2,0 to 20,0.29,0.68,0.03
1000,BPR,2412157581.0,101278,RAMESH COMPANY,East,CALS,RV,0.03,6,Z001,Cash,64919391,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.11,1,0 to 20,0.46,0.52,0.02
4000,BPR,2497841743.0,100985,DESON MARKETING (PVT) LTD.,East,CALS,RV,0.16,0,Z001,Cash,64917746,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.34,2,No Delay,0.56,0.42,0.02
4000,BPR,2497841744.0,100985,DESON MARKETING (PVT) LTD.,East,CALS,RV,0.18,0,Z001,Cash,64917824,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.34,2,No Delay,0.53,0.44,0.03
4000,BPR,1261023679.0,100985,DESON MARKETING (PVT) LTD.,East,CALS,RV,0.15,0,Z001,Cash,64918765,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,0.34,2,No Delay,0.54,0.45,0.02
2000,BPR,2426112212.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.02,0,ZZ34,Credit,64920218,05.12.2018,Dec,05-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.68,0.3,0.02
2000,BPR,2426112214.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.04,0,ZZ30,Credit,64920223,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,No Delay,0.69,0.24,0.07
2000,BPR,2426112215.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.02,0,ZZ30,Credit,64920224,05.12.2018,Dec,05-12-18,10-12-18,1221001,2019,0.0,0,No Delay,0.68,0.24,0.07
2000,BPR,2426112213.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.17,2,ZZ29,Credit,64920220,05.12.2018,Dec,05-12-18,08-12-18,1221001,2019,0.0,0,No Delay,0.67,0.27,0.07
2000,BPR,2442038159.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.16,0,ZZ41,Credit,64916638,05.12.2018,Dec,05-12-18,15-12-18,1221001,2019,2.21,14,0 to 20,0.44,0.49,0.07
9600,BPR,2471171298.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,0,Z001,Cash,64917345,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,2.21,14,No Delay,0.51,0.48,0.01
9600,BPR,2471171302.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.11,0,Z001,Cash,64917610,05.12.2018,Dec,05-12-18,05-12-18,1221001,2019,2.21,14,No Delay,0.56,0.43,0.01
2500,BPR,2410323718.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,0,ZZ41,Credit,64919950,05.12.2018,Dec,05-12-18,15-12-18,1221001,2019,2.21,14,0 to 20,0.44,0.5,0.07
9600,BPR,2147090079.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,0,ZZ30,Credit,64927737,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090093.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,0,ZZ30,Credit,64927758,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090078.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,0,ZZ30,Credit,64927736,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090108.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64927777,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090097.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64927763,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090098.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,1,ZZ30,Credit,64927764,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090135.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,4,ZZ30,Credit,64927815,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.19,0.74,0.07
9600,BPR,2147090128.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927802,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090132.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927810,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090134.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927813,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090140.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927821,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090129.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927804,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090137.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927817,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090109.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,4,ZZ30,Credit,64927778,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090120.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.19,4,ZZ30,Credit,64927792,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090170.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,8,ZZ30,Credit,64927858,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090146.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,8,ZZ30,Credit,64927828,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090141.0,927881,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.18,8,ZZ30,Credit,64927822,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.6,9,0 to 20,0.21,0.72,0.07
9600,BPR,2147090107.0,925879,HST STEELS PRIVATE LIMITED,South,SBAD,RV,0.17,3,ZZ30,Credit,64927776,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,1.81,11,0 to 20,0.19,0.73,0.08
9600,BPR,2147090105.0,925879,HST STEELS PRIVATE LIMITED,South,SBAD,RV,0.16,5,ZZ41,Credit,64927773,06.12.2018,Dec,06-12-18,16-12-18,1221001,2019,1.81,11,0 to 20,0.19,0.74,0.07
9600,BPR,2147090106.0,925879,HST STEELS PRIVATE LIMITED,South,SBAD,RV,0.16,5,ZZ41,Credit,64927775,06.12.2018,Dec,06-12-18,16-12-18,1221001,2019,1.81,11,0 to 20,0.19,0.74,0.07
9600,BPR,2146125428.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.16,-1,ZZ33,Credit,64920714,06.12.2018,Dec,06-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.54,0.44,0.01
9600,BPR,2146125410.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.15,-1,ZZ33,Credit,64920633,06.12.2018,Dec,06-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.56,0.42,0.02
9600,BPR,2146125429.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.15,0,ZZ33,Credit,64920716,06.12.2018,Dec,06-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.56,0.42,0.02
9600,BPR,2146125461.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.16,0,ZZ33,Credit,64921746,06.12.2018,Dec,06-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.54,0.44,0.01
9600,BPR,2146125460.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.16,0,ZZ33,Credit,64921744,06.12.2018,Dec,06-12-18,07-12-18,1221001,2019,0.0,0,No Delay,0.54,0.44,0.01
4000,BPR,1412034106.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.18,0,Z001,Cash,64921872,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.75,0.24,0.01
4000,BPR,1412034107.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64921910,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.75,0.24,0.01
4000,BPR,1412034109.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.15,0,Z001,Cash,64921971,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.75,0.24,0.01
4000,BPR,1412034110.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.18,0,Z001,Cash,64921992,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.75,0.24,0.01
4000,BPR,1412034108.0,879121,DE SON MARKETING PRIVATE LIMIT,East,BHUB,RV,0.19,0,Z001,Cash,64921926,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.75,0.24,0.01
4000,BPR,2497841751.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.15,5,ZZ38,Credit,64921745,06.12.2018,Dec,06-12-18,10-12-18,1221001,2019,0.0,0,0 to 20,0.37,0.54,0.09
4000,BPR,2497841750.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,5,ZZ38,Credit,64921696,06.12.2018,Dec,06-12-18,10-12-18,1221001,2019,0.0,0,0 to 20,0.35,0.56,0.09
4000,BPR,1261023682.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.16,5,ZZ38,Credit,64921430,06.12.2018,Dec,06-12-18,10-12-18,1221001,2019,0.0,0,0 to 20,0.4,0.52,0.08
4000,BPR,2438086271.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.08,0,Z001,Cash,64921550,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.83,0.16,0.01
4000,BPR,2438086273.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.04,0,Z001,Cash,64921588,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.84,0.15,0.01
4000,BPR,2438086274.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.08,0,Z001,Cash,64921598,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.83,0.16,0.01
4000,BPR,2438086272.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.04,0,Z001,Cash,64921571,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.84,0.15,0.01
1000,BPR,2432360063.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.09,25,Z001,Cash,64922797,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.85,7,No Delay,0.48,0.41,0.11
1000,BPR,2432360064.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.1,25,Z001,Cash,64922805,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.85,7,No Delay,0.47,0.41,0.11
1000,BPR,2432360069.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,25,Z001,Cash,64922828,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.85,7,No Delay,0.48,0.41,0.11
1000,BPR,2432360070.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.14,25,Z001,Cash,64922860,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.85,7,No Delay,0.47,0.42,0.11
4000,BPR,2623007669.0,864059,AADINATH STEEL,North,FBAD,RV,0.17,0,Z001,Cash,64923055,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.72,0.27,0.01
4000,BPR,2623007672.0,864059,AADINATH STEEL,North,FBAD,RV,0.17,0,Z001,Cash,64923304,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.72,0.27,0.01
9600,BPR,2473285427.0,861100,KARTHIK STEEL,South,MADS,RV,0.15,1,Z001,Cash,64922463,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.16,1,0 to 20,0.36,0.58,0.06
4000,BPR,2432360039.0,850792,DSM STEEL AND WIRES PRIVATE LI,East,CALS,RV,0.09,25,Z001,Cash,64921006,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.71,0.24,0.05
2500,BPR,2410323785.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.15,-1,ZZ41,Credit,64922993,06.12.2018,Dec,06-12-18,16-12-18,1221001,2019,0.73,6,0 to 20,0.36,0.59,0.05
1000,BPR,2412158174.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.12,-1,ZZ41,Credit,64925352,06.12.2018,Dec,06-12-18,16-12-18,1221001,2019,0.73,6,0 to 20,0.41,0.53,0.05
2000,BPR,2426112293.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.07,-1,ZZ19,Credit,64925353,06.12.2018,Dec,06-12-18,16-12-18,1221001,2019,0.73,6,0 to 20,0.32,0.6,0.08
9600,BPR,2147090172.0,830260,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.15,13,ZZ42,Credit,64927861,06.12.2018,Dec,06-12-18,18-12-18,1221001,2019,0.94,6,0 to 20,0.16,0.79,0.05
1000,BPR,4130036861.0,830260,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.12,23,Z001,Cash,64921769,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.94,6,0 to 20,0.38,0.56,0.06
1000,BPR,4130036866.0,830260,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.15,23,Z001,Cash,64922407,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.94,6,0 to 20,0.28,0.66,0.06
9600,BPR,4130036860.0,830260,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.16,23,Z001,Cash,64921660,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.94,6,0 to 20,0.3,0.64,0.06
2000,BPR,2426112229.0,828300,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.2,9,ZZ30,Credit,64921552,06.12.2018,Dec,06-12-18,11-12-18,1221001,2019,0.56,2,0 to 20,0.18,0.75,0.07
9600,BPR,2432360044.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.15,0,Z001,Cash,64921509,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.76,0.23,0.01
1000,BPR,2432360045.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.13,0,Z001,Cash,64921524,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.91,0.06,0.03
9600,BPR,2432360043.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.14,0,Z001,Cash,64921500,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.77,0.22,0.01
1000,BPR,2432360061.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.12,0,Z001,Cash,64922570,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.89,0.07,0.03
9600,BPR,2432360062.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.15,0,Z001,Cash,64922793,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.76,0.23,0.01
1000,BPR,2432360066.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.14,0,Z001,Cash,64922811,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.88,0.09,0.02
1000,BPR,2432360065.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.13,0,Z001,Cash,64922809,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.91,0.06,0.03
1000,BPR,2432360067.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.14,0,Z001,Cash,64922817,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.88,0.09,0.02
1000,BPR,2432360068.0,823643,AMIT IRON PVT. LTD,East,CALS,RV,0.12,5,Z001,Cash,64922820,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.89,0.07,0.03
1000,BPR,2412157952.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,7,ZZ09,Credit,64923411,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.42,0.49,0.09
1000,BPR,2412157960.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,4,ZZ09,Credit,64923422,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.42,0.49,0.09
1000,BPR,2412157962.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.11,4,ZZ09,Credit,64923424,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.41,0.5,0.09
1000,BPR,2412157963.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.1,4,ZZ09,Credit,64923425,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.41,0.51,0.08
1000,BPR,2412157973.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.12,6,ZZ09,Credit,64923439,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.4,0.51,0.09
1000,BPR,2412157986.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,7,ZZ09,Credit,64923454,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.42,0.49,0.09
1000,BPR,2412157997.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.08,6,ZZ09,Credit,64923465,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.41,0.5,0.08
1000,BPR,2412157998.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.12,6,ZZ09,Credit,64923466,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.4,0.51,0.09
1000,BPR,2412157999.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.12,6,ZZ09,Credit,64923467,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.4,0.51,0.09
1000,BPR,2412158000.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.11,6,ZZ09,Credit,64923468,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.41,0.5,0.09
1000,BPR,2412158001.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.13,6,ZZ09,Credit,64923469,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.41,0.5,0.09
1000,BPR,2412158003.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.06,6,ZZ09,Credit,64923472,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.43,0.49,0.08
1000,BPR,2412158004.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.12,6,ZZ09,Credit,64923473,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.4,0.51,0.09
1000,BPR,2412158005.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.12,6,ZZ09,Credit,64923474,06.12.2018,Dec,06-12-18,15-12-18,1221001,2019,1.69,13,0 to 20,0.4,0.51,0.09
2000,BPR,2412158033.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,7,ZZ20,Credit,64923506,06.12.2018,Dec,06-12-18,18-12-18,1221001,2019,1.69,13,0 to 20,0.38,0.52,0.1
2000,BPR,2412158034.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,7,ZZ20,Credit,64923507,06.12.2018,Dec,06-12-18,18-12-18,1221001,2019,1.69,13,0 to 20,0.38,0.52,0.11
4000,BPR,2495138064.0,818777,SHRI RAM SALES,East,JAMS,RV,0.17,0,Z001,Cash,64921835,06.12.2018,Dec,06-12-18,06-12-18,1221001,2019,0.0,0,No Delay,0.75,0.25,0.0
2000,BPR,2424230891.0,817901,KAUSALYA AGENCIES,South,SBAD,RV,0.16,0,ZZ17,Credit,64920700,06.12.2018,Dec,06-12-18,12-12-18,1221001,2019,1.4,7,0 to 20,0.36,0.5,0.15
2000,BPR,2424230890.0,817901,KAUSALYA AGENCIES,South,SBAD,RV,0.15,0,ZZ17,Credit,64920699,06.12.2018,Dec,06-12-18,12-12-18,1221001,2019,1.4,7,0 to 20,0.36,0.48,0.16
2000,BPR,2424230901.0,817901,KAUSALYA AGENCIES,South,SBAD,RV,0.28,0,ZZ17,Credit,64922320,06.12.2018,Dec,06-12-18,12-12-18,1221001,2019,1.4,7,No Delay,0.44,0.43,0.14
9600,BPR,2146125511.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.14,8,ZZ38,Credit,64923043,06.12.2018,Dec,06-12-18,10-12-18,1221001,2019,0.42,3,0 to 20,0.28,0.65,0.06
9600,BPR,2146125485.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.14,8,ZZ38,Credit,64922441,06.12.2018,Dec,06-12-18,10-12-18,1221001,2019,0.42,3,0 to 20,0.28,0.65,0.06
2000,BPR,2426112240.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.08,15,ZZ19,Credit,64922514,06.12.2018,Dec,06-12-18,16-12-18,1221001,2019,0.86,6,0 to 20,0.31,0.59,0.09
