Month,Week,Account,Customer.Name,Zone,Bran,Actual NR,Actual Volume
Apr-18,15,117281,MRH ASSOCIATES,NORTH,CDGH,45287,537
Apr-18,15,117556,S C SHETTAR AND SONS,SOUTH,BANG,55696,4
Apr-18,15,117556,S C SHETTAR AND SONS,SOUTH,BANG,58011,249
Apr-18,15,117556,S C SHETTAR AND SONS,SOUTH,BANG,56241,9
Apr-18,15,117583,BIHANI ENTERPRISES,NORTH,JPUR,60470,462
Apr-18,15,117583,BIHANI ENTERPRISES,NORTH,JPUR,48679,17
Apr-18,15,119487,INDU CORPORATION PRIVATE LIMITED,WEST,BOMB,45323,412
Apr-18,15,120296,MAHARASHTRA METAL INDUSTRIES PVT LTD,WEST,BOMB,57651,22
Apr-18,15,120296,MAHARASHTRA METAL INDUSTRIES PVT LTD,WEST,BOMB,51119,25
Apr-18,15,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,49394,328
Apr-18,15,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,41098,814
Apr-18,15,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,46757,190
Apr-18,15,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,47541,47
Apr-18,15,120961,SKM STEELS LTD,WEST,INDR,48400,99
Apr-18,15,120961,SKM STEELS LTD,WEST,INDR,42132,479
Apr-18,15,120961,SKM STEELS LTD,WEST,INDR,45502,24
Apr-18,15,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,55309,158
Apr-18,15,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,44363,549
Apr-18,15,121377,R.G.STEEL & CO.,EAST,CALS,47938,661
Apr-18,15,121899,V.N.C STEEL DISTRIBUTORS,SOUTH,MADS,46236,1475
Apr-18,15,122331,ANISH ENTERPRISE,WEST,NPUR,60774,48
Apr-18,15,122875,KRISHNA TRADERS (SHEET DIVISION),WEST,PUNE,57741,27
Apr-18,15,122963,DEVI DAYAL HARI KISHAN,WEST,INDR,59060,338
Apr-18,15,123052,G R GUPTA & BROS,NORTH,GBAD,58141,25
Apr-18,15,123052,G R GUPTA & BROS,NORTH,GBAD,58064,336
Apr-18,15,123052,G R GUPTA & BROS,NORTH,GBAD,47897,999
Apr-18,15,123052,G R GUPTA & BROS,NORTH,GBAD,44056,101
Apr-18,15,123052,G R GUPTA & BROS,NORTH,GBAD,45713,71
Apr-18,15,127297,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,49977,333
Apr-18,15,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,59595,134
Apr-18,15,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,57808,85
Apr-18,15,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,41203,535
Apr-18,15,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,44213,24
Apr-18,15,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,47283,72
Apr-18,15,136453,G.R. GUPTA & BROS.,NORTH,FBAD,48911,504
Apr-18,15,136453,G.R. GUPTA & BROS.,NORTH,FBAD,44172,47
Apr-18,15,136453,G.R. GUPTA & BROS.,NORTH,GBAD,42740,22
Apr-18,15,136453,G.R. GUPTA & BROS.,NORTH,FBAD,45717,24
Apr-18,15,136749,SKM STEELS LTD. (TISCON-TMT DIV.),WEST,INDR,43492,128
Apr-18,15,136818,M/S.PRABHU STEELS,SOUTH,MADS,47212,1523
Apr-18,15,139244,THE INDIAN MINERAL CO ( RETAIL),SOUTH,BANG,46087,71
Apr-18,15,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,51163,23
Apr-18,15,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,44821,201
Apr-18,15,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,42698,52
Apr-18,15,140548,HINDUSTAN SALES CORPORATION,NORTH,CDGH,44203,156
Apr-18,15,141698,MANGLA SONS,NORTH,CDGH,57140,234
Apr-18,15,141698,MANGLA SONS,NORTH,CDGH,56657,779
Apr-18,15,144917,BANSAL BROTHERS,NORTH,FBAD,48972,382
Apr-18,15,144917,BANSAL BROTHERS,NORTH,FBAD,47150,24
Apr-18,15,147587,BIRMA INDUSTRIAL &,EAST,JAMS,42892,465
Apr-18,15,151727,PAUL & COMPANY STEEL MERCHANTS PRIVATE L,EAST,CALS,47714,143
Apr-18,15,153359,B.ODHAVJI  AND COMPANY,WEST,PUNE,43935,302
Apr-18,15,153587,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,PUNE,42501,262
Apr-18,15,154462,TATA STEEL PROCESSING,NORTH,LUDH,48694,77
Apr-18,15,154462,TATA STEEL PROCESSING,NORTH,LUDH,44614,526
Apr-18,15,154462,TATA STEEL PROCESSING,NORTH,LUDH,56644,24
Apr-18,15,154464,TATA STEEL PROCESSING,EAST,CALS,40233,173
Apr-18,15,154632,TATA STEEL PROCESSING,NORTH,FBAD,56543,94
Apr-18,15,154632,TATA STEEL PROCESSING,NORTH,FBAD,43117,69
Apr-18,15,154632,TATA STEEL PROCESSING,NORTH,FBAD,58175,426
Apr-18,15,154632,TATA STEEL PROCESSING,NORTH,FBAD,44537,259
Apr-18,15,154632,TATA STEEL PROCESSING,NORTH,FBAD,46876,196
Apr-18,15,154641,TATA STEEL PROCESSING,WEST,PUNE,49438,275
Apr-18,15,154641,TATA STEEL PROCESSING,WEST,PUNE,42751,1532
Apr-18,15,154641,TATA STEEL PROCESSING,WEST,PUNE,42796,72
Apr-18,15,155517,R.S. BOKARO METAL (P) LTD.,EAST,JAMS,50814,112
Apr-18,15,155536,TATA STEEL PROCESSING,EAST,CALS,50146,188
Apr-18,15,155819,ANUSHKA ENTERPRISES,WEST,AMED,40319,56
Apr-18,15,158122,WRINKLE DISTRIBUTORS PVT LTD.,WEST,AMED,57473,50
Apr-18,15,160245,M/S SHREE SALES,WEST,RPUR,59029,171
Apr-18,15,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,60479,35
Apr-18,15,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,59491,361
Apr-18,15,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,50056,333
Apr-18,15,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,46956,88
Apr-18,15,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,35855,23
Apr-18,15,161834,PSPL STEEL PROCESSORS PVT. LIMITED,EAST,JAMS,45435,746
Apr-18,15,162906,MANGLA SONS,NORTH,CDGH,55628,117
Apr-18,15,163486,ROHIT & COMPANY,WEST,BOMB,48750,164
Apr-18,15,163486,ROHIT & COMPANY,WEST,BOMB,41307,1348
Apr-18,15,163486,ROHIT & COMPANY,WEST,BOMB,45844,431
Apr-18,15,163486,ROHIT & COMPANY,WEST,BOMB,46572,57
Apr-18,15,163586,VATIKA TRACOM PVT. LTD.,NORTH,JPUR,44876,1265
Apr-18,15,164976,B ODHAVJI & COMPANY,WEST,PUNE,59850,102
Apr-18,15,165053,SUDISA ENTERPRISES (P) LTD.,EAST,JAMS,51841,28
Apr-18,15,165053,SUDISA ENTERPRISES (P) LTD.,EAST,JAMS,47024,65
Apr-18,15,165505,BMW VYAPAR PRIVATE LIMITED,WEST,INDR,43317,169
Apr-18,15,165873,FAIRDEAL ENTERPRISES,NORTH,LUDH,59159,8
Apr-18,15,165873,FAIRDEAL ENTERPRISES,NORTH,LUDH,58306,12
Apr-18,15,165938,NORTHERN STEEL AND GENERAL MILLS PVT LTD,NORTH,DELI,46717,693
Apr-18,15,165943,MRH ASSOCIATES,NORTH,CDGH,45511,16
Apr-18,15,165960,NORTHERN STEEL AND GENERAL MILLS PVT LTD,NORTH,DELI,46511,764
Apr-18,15,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,57099,23
Apr-18,15,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,57436,497
Apr-18,15,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,46803,136
Apr-18,15,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,44327,168
Apr-18,15,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,45590,24
Apr-18,15,166137,BMW VENTURES LTD.,EAST,PATN,47897,549
Apr-18,15,166151,BMW VENTURES LTD.,EAST,PATN,47653,793
Apr-18,15,800549,G.K. ISPAT PVT LTD,SOUTH,BANG,45292,490
Apr-18,15,801611,SHIVA FERRIC PVT LTD,SOUTH,BANG,44164,213
Apr-18,15,804036,SM CORPORATION LTD (UA),EAST,GWAH,46965,183
Apr-18,15,804039,SM CORPORATION LTD (LA),EAST,GWAH,46138,267
Apr-18,15,804101,SM CORPORATION LTD (BV),EAST,GWAH,46479,290
Apr-18,15,813502,PASA RESOURCES PVT. LTD.,EAST,JAMS,65709,143
Apr-18,15,813502,PASA RESOURCES PVT. LTD.,EAST,JAMS,49234,955
Apr-18,15,813776,PASA RESOURCES PRIVATE LIMITED,EAST,PATN,47938,262
Apr-18,15,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,59735,23
Apr-18,15,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,58584,159
Apr-18,15,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,50241,119
Apr-18,15,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,46125,24
Apr-18,15,817217,TATA STEEL PROCESSING,SOUTH,BANG,45419,45
Apr-18,15,817379,VIJAY SHEETS AND STRIPS PVT LTD,SOUTH,SBAD,45535,119
Apr-18,15,817600,SAMRAT IRONS PRIVATE LIMITED (A.P.),SOUTH,SBAD,45531,810
Apr-18,15,817765,SAMRAT IRONS PVT LTD,SOUTH,SBAD,45127,845
Apr-18,15,817901,KAUSALYA AGENCIES,SOUTH,SBAD,60483,171
Apr-18,15,818143,SAMRAT IRONS PVT LTD,SOUTH,SBAD,46472,20
Apr-18,15,819097,BHAGWATI STEEL SALES,NORTH,CDGH,49098,24
Apr-18,15,819097,BHAGWATI STEEL SALES,NORTH,CDGH,56812,12
Apr-18,15,819097,BHAGWATI STEEL SALES,NORTH,CDGH,49223,275
Apr-18,15,819097,BHAGWATI STEEL SALES,NORTH,CDGH,43354,278
Apr-18,15,822271,TATA STEEL PROCESSING,SOUTH,MADS,48366,49
Apr-18,15,826558,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,62713,23
Apr-18,15,826773,BODHAVJI AND COMPANY,WEST,PUNE,59642,154
Apr-18,15,828300,SILIGURI BUILDERS PVT. LTD.,EAST,CALS,64168,238
Apr-18,15,830260,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,52474,23
Apr-18,15,830260,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,45159,114
Apr-18,15,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,46147,673
Apr-18,15,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,43117,128
Apr-18,15,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,45017,71
Apr-18,15,844692,BUBNA COMMERCIAL PVT LTD,EAST,CALS,55997,101
Apr-18,15,847471,AASHRAY ENTERPRISES,SOUTH,SBAD,57944,178
Apr-18,15,847544,G K ISPAT P LTD,SOUTH,SBAD,48808,24
Apr-18,15,847544,G K ISPAT P LTD,SOUTH,SBAD,41889,103
Apr-18,15,847544,G K ISPAT P LTD,SOUTH,SBAD,43053,24
Apr-18,15,847544,G K ISPAT P LTD,SOUTH,SBAD,46364,24
Apr-18,15,854773,ANM ISPAT PVT LTD,WEST,AMED,48422,162
Apr-18,15,854773,ANM ISPAT PVT LTD,WEST,AMED,43854,233
Apr-18,15,860415,SADASHIV STEEL,WEST,BOMB,46040,29
Apr-18,15,861100,KARTHIK STEEL,SOUTH,MADS,52088,167
Apr-18,15,864059,AADINATH STEEL,NORTH,DELI,45798,93
Apr-18,15,864390,B K STEEL ENTERPRISES,EAST,CALS,41374,124
Apr-18,15,867363,MARJING COMMERCE PVT LTD,EAST,GWAH,46322,126
Apr-18,15,868275,BAZARI STEELS PRIVATE LIMITED,EAST,GWAH,66609,14
Apr-18,15,874324,GL KUNDU AND SONS STEEL PVT LTD,EAST,CALS,47092,660
Apr-18,15,875077,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,47007,350
Apr-18,15,879121,DE SON MARKETING PRIVATE LIMITED,EAST,BHUB,45682,494
Apr-18,15,895520,AHLADA ENGINEERS PVT. LTD.,SOUTH,SBAD,56583,11
Apr-18,15,895520,AHLADA ENGINEERS PVT. LTD.,SOUTH,SBAD,56583,34
Apr-18,15,899060,TATA STEEL PROCESSING AND DISTR LTD,EAST,BHUB,41811,190
Apr-18,15,901635,INTEGRAL VYAPAR PVT LTD,EAST,BHUB,42900,82
Apr-18,15,901967,RIMO STEEL REFORMS PRIVATE LIMITED,EAST,CALS,49380,29
Apr-18,15,904599,SHREE SAI KRISHNA STEELS,SOUTH,SBAD,57346,67
Apr-18,15,904599,SHREE SAI KRISHNA STEELS,SOUTH,SBAD,58056,209
Apr-18,15,918574,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,63323,52
Apr-18,15,923669,SAVITRIPRAKASH PROCESSING WORKS,WEST,NPUR,44839,379
Apr-18,15,923995,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,49612,649
Apr-18,15,924924,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,45474,346
Apr-18,15,925093,PSPL STEEL PROCESSORS PVT LTD,EAST,CALS,42152,221
Apr-18,15,925879,HST STEELS PRIVATE LIMITED,SOUTH,SBAD,44090,319
Apr-18,15,926346,GRG STEELS PVT. LTD.,NORTH,FBAD,49280,234
Apr-18,15,926480,B.ODHAVJI AND COMPANY,WEST,BOMB,45270,111
Apr-18,15,927116,G.WILLIAMS FABRICATIONS LTD,NORTH,FBAD,44479,139
Apr-18,16,100237,RAMSAROOP & SONS,SOUTH,BANG,56928,34
Apr-18,16,100237,RAMSAROOP & SONS,SOUTH,BANG,45904,657
Apr-18,16,100237,RAMSAROOP & SONS,SOUTH,BANG,47650,103
Apr-18,16,100237,RAMSAROOP & SONS,SOUTH,BANG,45321,304
Apr-18,16,100645,ROHIT & COMPANY,WEST,AMED,58297,12
Apr-18,16,100645,ROHIT & COMPANY,WEST,AMED,45711,385
Apr-18,16,100645,ROHIT & COMPANY,WEST,AMED,43692,774
Apr-18,16,100789,DELHI TRADING CORPORATION,NORTH,JPUR,44881,1725
Apr-18,16,100922,BUBNA COMMERCIAL CO.,EAST,CALS,61218,319
Apr-18,16,100922,BUBNA COMMERCIAL CO.,EAST,CALS,57667,156
Apr-18,16,100985,DESON MARKETING (PVT) LTD.,EAST,CALS,46926,1144
Apr-18,16,101186,NANDAN SAHA STEEL PVT. LTD.,EAST,CALS,47725,1060
Apr-18,16,101278,RAMESH COMPANY,EAST,CALS,41936,572
Apr-18,16,101297,AMIT IRON PVT. LTD,EAST,CALS,41706,1261
Apr-18,16,101297,AMIT IRON PVT. LTD,EAST,CALS,45089,69
Apr-18,16,101383,TIKMANI STEEL TRADING CO.,EAST,CALS,40902,167
Apr-18,16,101446,BANSAL BROTHERS,NORTH,DELI,53505,51
Apr-18,16,101446,BANSAL BROTHERS,NORTH,DELI,48960,47
Apr-18,16,101446,BANSAL BROTHERS,NORTH,DELI,44498,22
Apr-18,16,102000,M/S.DHARAMVIR & BROTHERS,NORTH,LUDH,48574,24
Apr-18,16,102000,M/S.DHARAMVIR & BROTHERS,NORTH,LUDH,45359,918
Apr-18,16,102084,DEVI DAYAL HARI KISHAN,NORTH,KANP,63084,156
Apr-18,16,102084,DEVI DAYAL HARI KISHAN,NORTH,KANP,53217,139
Apr-18,16,102084,DEVI DAYAL HARI KISHAN,NORTH,KANP,42985,159
Apr-18,16,102153,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,47461,948
Apr-18,16,102431,HANS RAJ STEELS,NORTH,FBAD,45160,206
Apr-18,16,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,49409,490
Apr-18,16,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,45148,801
Apr-18,16,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,51262,56
Apr-18,16,102888,THIRUPATHY STEELS,SOUTH,MADS,48292,209
Apr-18,16,102888,THIRUPATHY STEELS,SOUTH,MADS,46081,324
Apr-18,16,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,42822,153
Apr-18,16,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,43980,24
Apr-18,16,103227,BMW VENTURES LTD.,EAST,JAMS,62931,631
Apr-18,16,103227,BMW VENTURES LTD.,EAST,JAMS,45248,355
Apr-18,16,103227,BMW VENTURES LTD.,EAST,PATN,43155,59
Apr-18,16,103374,KAUSALYA AGENCIES,EAST,BHUB,59006,126
Apr-18,16,103423,ORISSA SMALL INDUSTRIES CORPORATION,EAST,BHUB,42940,1603
Apr-18,16,103620,SILIGURI BUILDERS PVT. LTD.,EAST,CALS,45375,897
Apr-18,16,103671,BAJRANG STEEL (SALES) CORPORATION,EAST,GWAH,63345,121
Apr-18,16,103671,BAJRANG STEEL (SALES) CORPORATION,EAST,GWAH,59181,26
Apr-18,16,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,47827,626
Apr-18,16,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,43133,599
Apr-18,16,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,44625,71
Apr-18,16,114602,SAHA STEEL PVT. LTD.,EAST,CALS,58705,242
Apr-18,16,114661,SHRI RAM MULTICOM,EAST,CALS,46889,921
Apr-18,16,115048,SHRI RAM SALES,EAST,JAMS,65129,33
Apr-18,16,115048,SHRI RAM SALES,EAST,JAMS,48181,821
Apr-18,16,115189,EMPIRE STEELS,NORTH,CDGH,38338,30
Apr-18,16,115190,SHEYRUB AGENCIES,NORTH,LUDH,58032,113
Apr-18,16,115224,PREM BROTHERS,NORTH,DELI,57738,126
Apr-18,16,115224,PREM BROTHERS,NORTH,DELI,53217,43
Apr-18,16,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,49059,547
Apr-18,16,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,41229,835
Apr-18,16,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,48837,71
Apr-18,16,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,48289,58
Apr-18,16,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,49380,167
Apr-18,16,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,49350,216
Apr-18,16,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,44674,100
Apr-18,16,116156,FAIRDEAL STEELS PVT.LTD.,NORTH,DELI,43936,991
Apr-18,16,116156,FAIRDEAL STEELS PVT.LTD.,NORTH,DELI,45811,23
Apr-18,16,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,48747,368
Apr-18,16,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,44581,373
Apr-18,16,116649,SAGAR STEELS,EAST,GWAH,56818,24
Apr-18,16,116649,SAGAR STEELS,EAST,GWAH,57330,68
Apr-18,16,116649,SAGAR STEELS,EAST,GWAH,48813,721
Apr-18,16,116650,KUMMENCHERY STEELS,SOUTH,MADS,46482,65
Apr-18,16,116650,KUMMENCHERY STEELS,SOUTH,COCH,46188,110
Apr-18,16,116650,KUMMENCHERY STEELS,SOUTH,MADS,47461,42
Apr-18,16,116734,R.S. STEELS,NORTH,GBAD,48093,396
Apr-18,16,116735,RAKESH STEELS,NORTH,FBAD,47855,48
Apr-18,16,116735,RAKESH STEELS,NORTH,FBAD,49040,304
Apr-18,16,116735,RAKESH STEELS,NORTH,FBAD,47341,399
Apr-18,16,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,44244,157
Apr-18,16,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,45648,24
Apr-18,16,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,52701,233
Apr-18,16,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,57714,34
Apr-18,16,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,58044,3
Apr-18,16,117181,NEELKANTH STEEL&ALLOYS - GBAD,NORTH,DELI,41716,318
Apr-18,16,117281,MRH ASSOCIATES,NORTH,CDGH,40701,1299
Apr-18,16,117556,S C SHETTAR AND SONS,SOUTH,BANG,59181,465
Apr-18,16,117583,BIHANI ENTERPRISES,NORTH,JPUR,62814,157
Apr-18,16,117583,BIHANI ENTERPRISES,NORTH,JPUR,52919,56
Apr-18,16,119487,INDU CORPORATION PRIVATE LIMITED,WEST,BOMB,45007,418
Apr-18,16,120296,MAHARASHTRA METAL INDUSTRIES PVT LTD,WEST,BOMB,59701,233
Apr-18,16,120296,MAHARASHTRA METAL INDUSTRIES PVT LTD,WEST,BOMB,48946,23
Apr-18,16,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,51354,236
Apr-18,16,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,42247,1031
Apr-18,16,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,48160,252
Apr-18,16,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,50823,24
Apr-18,16,120961,SKM STEELS LTD,WEST,INDR,48004,376
Apr-18,16,120961,SKM STEELS LTD,WEST,INDR,42993,215
Apr-18,16,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,54029,172
Apr-18,16,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,61033,12
Apr-18,16,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,57349,53
Apr-18,16,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,43447,661
Apr-18,16,121377,R.G.STEEL & CO.,EAST,CALS,46869,1138
Apr-18,16,121899,V.N.C STEEL DISTRIBUTORS,SOUTH,MADS,43393,1756
Apr-18,16,122249,SARDA IRON & STEEL CO.,EAST,CALS,33400,49
Apr-18,16,122249,SARDA IRON & STEEL CO.,EAST,CALS,34321,132
Apr-18,16,122331,ANISH ENTERPRISE,WEST,NPUR,60241,94
Apr-18,16,122875,KRISHNA TRADERS (SHEET DIVISION),WEST,PUNE,56835,41
Apr-18,16,122963,DEVI DAYAL HARI KISHAN,WEST,INDR,58594,609
Apr-18,16,123052,G R GUPTA & BROS,NORTH,GBAD,58621,25
Apr-18,16,123052,G R GUPTA & BROS,NORTH,GBAD,56606,74
Apr-18,16,123052,G R GUPTA & BROS,NORTH,GBAD,48878,608
Apr-18,16,123052,G R GUPTA & BROS,NORTH,GBAD,44084,180
Apr-18,16,124762,SKM GALVA,WEST,BOMB,56879,38
Apr-18,16,124762,SKM GALVA,WEST,BOMB,55971,315
Apr-18,16,127297,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,49448,349
Apr-18,16,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,57977,34
Apr-18,16,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,43271,150
Apr-18,16,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,46272,15
Apr-18,16,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,47363,48
Apr-18,16,136453,G.R. GUPTA & BROS.,NORTH,FBAD,49107,115
Apr-18,16,136453,G.R. GUPTA & BROS.,NORTH,FBAD,44191,62
Apr-18,16,136749,SKM STEELS LTD. (TISCON-TMT DIV.),WEST,INDR,42644,48
Apr-18,16,136818,M/S.PRABHU STEELS,SOUTH,MADS,46652,1017
Apr-18,16,139244,THE INDIAN MINERAL CO ( RETAIL),SOUTH,BANG,43956,839
Apr-18,16,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,50639,27
Apr-18,16,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,43400,46
Apr-18,16,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,43473,219
Apr-18,16,140548,HINDUSTAN SALES CORPORATION,NORTH,CDGH,37872,330
Apr-18,16,141698,MANGLA SONS,NORTH,CDGH,33248,25
Apr-18,16,144917,BANSAL BROTHERS,NORTH,FBAD,71728,23
Apr-18,16,144917,BANSAL BROTHERS,NORTH,FBAD,49280,15
Apr-18,16,147587,BIRMA INDUSTRIAL &,EAST,JAMS,42741,630
Apr-18,16,150962,BIHANI INTERNATIONAL PVT LTD.,NORTH,FBAD,59018,26
Apr-18,16,151727,PAUL & COMPANY STEEL MERCHANTS PRIVATE L,EAST,CALS,46822,961
Apr-18,16,153359,B.ODHAVJI  AND COMPANY,WEST,PUNE,43411,470
Apr-18,16,153587,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,PUNE,43006,92
Apr-18,16,154462,TATA STEEL PROCESSING,NORTH,LUDH,46745,182
Apr-18,16,154462,TATA STEEL PROCESSING,NORTH,LUDH,43669,742
Apr-18,16,154462,TATA STEEL PROCESSING,NORTH,LUDH,45648,48
Apr-18,16,154464,TATA STEEL PROCESSING,EAST,CALS,43744,82
Apr-18,16,154632,TATA STEEL PROCESSING,NORTH,FBAD,65259,11
Apr-18,16,154632,TATA STEEL PROCESSING,NORTH,FBAD,43117,58
Apr-18,16,154632,TATA STEEL PROCESSING,NORTH,FBAD,58404,38
Apr-18,16,154632,TATA STEEL PROCESSING,NORTH,FBAD,49471,227
Apr-18,16,154632,TATA STEEL PROCESSING,NORTH,FBAD,50440,64
Apr-18,16,154641,TATA STEEL PROCESSING,WEST,PUNE,51986,431
Apr-18,16,154641,TATA STEEL PROCESSING,WEST,PUNE,48752,953
Apr-18,16,154641,TATA STEEL PROCESSING,WEST,PUNE,52242,94
Apr-18,16,155517,R.S. BOKARO METAL (P) LTD.,EAST,JAMS,50994,201
Apr-18,16,155536,TATA STEEL PROCESSING,EAST,CALS,49140,174
Apr-18,16,155819,ANUSHKA ENTERPRISES,WEST,AMED,41163,215
Apr-18,16,158122,WRINKLE DISTRIBUTORS PVT LTD.,WEST,AMED,57550,191
Apr-18,16,160245,M/S SHREE SALES,WEST,RPUR,59820,57
Apr-18,16,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,60009,64
Apr-18,16,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,49360,552
Apr-18,16,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,44962,146
Apr-18,16,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,46150,24
Apr-18,16,161834,PSPL STEEL PROCESSORS PVT. LIMITED,EAST,JAMS,63292,71
Apr-18,16,162906,MANGLA SONS,NORTH,CDGH,48099,80
Apr-18,16,163486,ROHIT & COMPANY,WEST,BOMB,55604,12
Apr-18,16,163486,ROHIT & COMPANY,WEST,BOMB,51292,176
Apr-18,16,163486,ROHIT & COMPANY,WEST,BOMB,43230,408
Apr-18,16,163486,ROHIT & COMPANY,WEST,BOMB,47030,419
Apr-18,16,163486,ROHIT & COMPANY,WEST,BOMB,48021,12
Apr-18,16,163586,VATIKA TRACOM PVT. LTD.,NORTH,JPUR,44380,931
Apr-18,16,164976,B ODHAVJI & COMPANY,WEST,PUNE,57746,258
Apr-18,16,165053,SUDISA ENTERPRISES (P) LTD.,EAST,JAMS,50825,47
Apr-18,16,165505,BMW VYAPAR PRIVATE LIMITED,WEST,INDR,42047,107
Apr-18,16,165873,FAIRDEAL ENTERPRISES,NORTH,LUDH,57615,59
